 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),164959,152570,114691,98565,106979,83350,65992,60655, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),134,283,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2861,2265,3064,1075,3437,882,320,697, 
 经营活动现金流入小计(万元),167953,155118,117756,99640,110416,84232,66312,61352, 
 购买商品、接受劳务支付的现金(万元),95175,94301,67451,65742,71197,51570,37688,38599, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),34000,28440,22051,19230,16954,13394,9697,5138, 
 支付的各项税费(万元),11852,9452,6466,5331,6334,4838,4511,3454, 
 支付的其他与经营活动有关的现金(万元),19100,17311,13289,9995,10332,9655,9402,9504, 
 经营活动现金流出小计(万元),160127,149504,109258,100298,104817,79457,61298,56696, 
 经营活动产生的现金流量净额(万元),7826,5614,8498,-659,5599,4775,5014,4656, 
 收回投资所收到的现金(万元),1920,1484,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),150,108,--,--,--,--,2,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),26,40,256,102,1,94,26,36, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9345,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),11441,1633,256,102,1,94,27,36, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5164,6172,12793,4476,2541,4772,8778,6144, 
 投资所支付的现金(万元),3288,910,14297,--,--,--,--,1, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),11872,14237,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),24300,--,--,5000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),44623,21319,27090,9476,2541,4772,8778,6145, 
 投资活动产生的现金流量净额(万元),-33182,-19686,-26834,-9374,-2539,-4678,-8751,-6109, 
 吸收投资收到的现金(万元),30930,--,400,36956,--,--,--,7750, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,400,--,--,--,--,0, 
 取得借款收到的现金(万元),44740,40220,23700,9000,21500,13200,15600,11980, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),9811,--,--,--,--,--,--,3007, 
