 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),254162,138110,70446,86960,75384,49563,65283, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),226,109,259,187,64,130,38, 
 收到的其他与经营活动有关的现金(万元),872,368,328,384,448,413,89, 
 经营活动现金流入小计(万元),255260,138588,71033,87532,75896,50106,65410, 
 购买商品、接受劳务支付的现金(万元),191224,131487,44949,64930,59167,36962,54227, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5280,3143,2610,2729,3251,3008,2483, 
 支付的各项税费(万元),18822,8281,4544,6951,4001,2278,2315, 
 支付的其他与经营活动有关的现金(万元),10854,5089,4077,3648,3438,4156,5764, 
 经营活动现金流出小计(万元),226180,147999,56179,78258,69857,46403,64788, 
 经营活动产生的现金流量净额(万元),29080,-9411,14854,9274,6039,3703,622, 
 收回投资所收到的现金(万元),5000,50000,--,22843,17090,490,--, 
 取得投资收益所收到的现金(万元),39,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),75,39,0,128,61,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5114,50039,0,22971,17150,492,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),26554,5230,6612,4500,1910,1691,4006, 
 投资所支付的现金(万元),18000,55000,--,22800,17100,500,1510, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,126,--,--, 
 支付的其他与投资活动有关的现金(万元),4857,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),49411,60230,6612,27300,19136,2191,5516, 
 投资活动产生的现金流量净额(万元),-44297,-10191,-6612,-4328,-1986,-1699,-5516, 
 吸收投资收到的现金(万元),1,34089,--,--,--,--,1800, 
 其中：子公司吸收少数股东投资收到的现金(万元),1,--,--,--,--,--,--, 
 取得借款收到的现金(万元),171584,75296,70339,81671,65049,67735,66455, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),4348,517,--,--,--,--,117, 
 筹资活动现金流入小计(万元),175933,109901,70339,81671,65049,67735,68372, 
 偿还债务支付的现金(万元),127847,36774,78096,86114,60621,89623,39911, 
 分配股利、利润或偿付利息所支付的现金(万元),15150,698,1567,1906,2269,1955,1787, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),406,3103,1187,1942,1034,1102,1145, 
 筹资活动现金流出小计(万元),143403,40575,80849,89963,63925,92680,42844, 
 筹资活动产生的现金流量净额(万元),32530,69325,-10510,-8292,1124,-24945,25529, 
 汇率变动对现金及现金等价物的影响(万元),1956,-711,193,282,89,-176,10, 
 现金及现金等价物净增加额(万元),19269,49012,-2075,-3063,5267,-23117,20644, 
 加:期初现金及现金等价物余额(万元),53611,4600,6675,9738,4471,27588,6944, 
 期末现金及现金等价物余额(万元),72880,53611,4600,6675,9738,4471,27588, 
 净利润(万元),70416,44940,6657,2839,3017,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1001,391,51,10,17,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2752,2640,2574,2067,1780,--,--, 
 无形资产摊销(万元),89,41,32,31,28,--,--, 
 长期待摊费用摊销(万元),36,98,52,11,160,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),10,-5,35,-30,134,--,--, 
 固定资产报废损失(万元),16,379,--,--,--,--,--, 
 公允价值变动损失(万元),74,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),2911,1087,1555,1976,2170,--,--, 
 投资损失(万元),-528,-172,--,-43,10,--,--, 
 递延所得税资产减少(万元),-87,-2434,827,399,200,--,--, 
 递延所得税负债增加(万元),17494,12439,716,808,366,--,--, 
 存货的减少(万元),-39707,-64900,3775,-1992,-9577,--,--, 
 经营性应收项目的减少(万元),-27221,-19268,-1876,489,270,--,--, 
 经营性应付项目的增加(万元),1824,14253,-356,1358,6668,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,1100,810,1351,795,--,--, 
 经营活动产生现金流量净额(万元),29080,-9411,14854,9274,6039,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),72880,53611,4600,6675,9738,4471,27588, 
 现金的期初余额(万元),53611,4600,6675,9738,4471,27588,6944, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19269,49012,-2075,-3063,5267,-23117,20644, 

