 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),16494,14426,14227,12472,10013,10960,10403,9390,7168,4079, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),267,464,489,377,546,224,441,297,85,42, 
 收到的其他与经营活动有关的现金(万元),1006,1390,1877,2310,3403,1745,1138,740,580,393, 
 经营活动现金流入小计(万元),17768,16280,16593,15159,13963,12928,11982,10428,7833,4514, 
 购买商品、接受劳务支付的现金(万元),5065,4018,4242,4565,5285,4946,4470,4133,1710,1281, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5492,4861,4899,4639,3918,3624,3169,2174,1401,1037, 
 支付的各项税费(万元),1984,1977,2373,1753,1445,1814,1777,1782,1666,678, 
 支付的其他与经营活动有关的现金(万元),3148,2819,3671,3542,2988,1756,1227,1680,1368,859, 
 经营活动现金流出小计(万元),15688,13676,15185,14500,13637,12140,10643,9769,6144,3854, 
 经营活动产生的现金流量净额(万元),2080,2605,1408,659,326,788,1339,659,1689,660, 
 收回投资所收到的现金(万元),--,--,--,--,--,2312,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,24,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,9,26,--,--,600,0,0,--,16, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6087,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6088,9,26,0,0,2936,0,0,0,16, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2156,1423,3157,1660,1827,2411,2002,2505,992,223, 
 投资所支付的现金(万元),--,--,--,--,--,2329,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,42, 
 支付的其他与投资活动有关的现金(万元),6000,3000,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8156,4423,3157,1660,1827,4741,2002,2505,992,265, 
 投资活动产生的现金流量净额(万元),-2068,-4414,-3131,-1660,-1827,-1805,-2002,-2505,-992,-249, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,19507,8,1727,60, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,18, 
 取得借款收到的现金(万元),--,--,1600,800,900,200,2238,3489,3571,2582, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,1600,800,900,200,21745,3497,5298,2642, 
 偿还债务支付的现金(万元),400,400,850,1450,200,219,4759,2550,3503,2646, 
 分配股利、利润或偿付利息所支付的现金(万元),155,105,210,249,686,1775,165,75,547,315, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),40,12,26,5,3,4,--,--,--,--, 
 筹资活动现金流出小计(万元),596,516,1086,1704,889,1998,4924,2625,4050,2962, 
 筹资活动产生的现金流量净额(万元),-596,-516,514,-904,11,-1798,16821,871,1249,-320, 
 汇率变动对现金及现金等价物的影响(万元),15,-34,39,51,-4,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-569,-2360,-1170,-1855,-1494,-2815,16159,-975,1946,91, 
 加:期初现金及现金等价物余额(万元),7850,10211,11380,13236,14730,17545,1385,2360,414,324, 
 期末现金及现金等价物余额(万元),7281,7850,10211,11380,13236,14730,17545,1385,2360,414, 
 净利润(万元),1762,457,198,817,742,1690,3253,3180,2205,978, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),164,297,209,195,87,14,105,115,67,36, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),817,852,748,695,638,522,298,174,162,159, 
 无形资产摊销(万元),111,106,63,25,18,18,16,15,15,15, 
 长期待摊费用摊销(万元),14,9,20,27,32,23,21,22,22,28, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,81,11,52,0,-271,--,--,0,2, 
 固定资产报废损失(万元),--,--,--,--,--,2,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-8,53,45,31,22,1,100,75,48,115, 
 投资损失(万元),-104,-19,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),95,183,-288,-273,-179,-31,-69,-2,-41,-17, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-765,-256,139,-0,-700,-923,-1048,-1148,-472,104, 
 经营性应收项目的减少(万元),1404,-933,-858,-780,-604,811,-1536,-1694,-932,-612, 
 经营性应付项目的增加(万元),-464,1707,611,-123,-688,-712,-112,24,397,-108, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-948,68,509,-6,957,-356,310,-103,218,-41, 
 经营活动产生现金流量净额(万元),2080,2605,1408,659,326,788,1339,659,1689,660, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7281,7850,10211,11380,13236,14730,17545,1385,2360,414, 
 现金的期初余额(万元),7850,10211,11380,13236,14730,17545,1385,2360,414,324, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,0,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,0,--,--,--, 
 现金及现金等价物的净增加额(万元),-569,-2360,-1170,-1855,-1494,-2815,16159,-975,1946,91, 

