 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),204318,25092,21534,16922,19852,16544,20893,23051,18636,19573,29095,26455,22641, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 收到的税费返还(万元),231,283,870,1199,222,430,155,261,362,126,91,--,120, 
 收到的其他与经营活动有关的现金(万元),54483,16571,24240,7031,2347,733,1127,7254,6270,1021,1923,4824,839, 
 经营活动现金流入小计(万元),259032,41946,46644,25152,22421,17706,22175,30566,25269,20719,31109,31280,23599, 
 购买商品、接受劳务支付的现金(万元),61531,15199,11587,12484,15923,11284,12882,17796,12232,8558,13570,11945,10265, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付给职工以及为职工支付的现金(万元),84120,6819,7166,7484,6764,6677,6253,6177,5933,5537,5487,5550,5040, 
 支付的各项税费(万元),29643,1998,269,207,1460,724,792,655,415,736,1633,1995,1843, 
 支付的其他与经营活动有关的现金(万元),61981,16636,24728,3502,3448,1837,1963,5780,4288,9825,8324,8330,3158, 
 经营活动现金流出小计(万元),237274,40652,43750,23677,27596,20522,21890,30409,22867,24658,29014,27820,20306, 
 经营活动产生的现金流量净额(万元),21759,1294,2894,1475,-5174,-2816,285,157,2401,-3939,2096,3460,3293, 
 收回投资所收到的现金(万元),--,--,--,--,--,5000,--,--,--,0,0,300,--, 
 取得投资收益所收到的现金(万元),388,--,--,--,300,--,--,--,--,0,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,18991,30754,702,3340,0,--,71,3,82,4,6,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,78, 
 收到的其他与投资活动有关的现金(万元),3600,--,--,--,--,--,--,--,--,0,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流入小计(万元),3992,18991,30754,702,3640,5000,0,71,3,82,4,306,87, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14358,5827,25133,6684,26612,719,534,167,427,1435,368,913,243, 
 投资所支付的现金(万元),20,--,--,--,1350,--,--,--,--,0,0,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付的其他与投资活动有关的现金(万元),3600,--,--,--,--,--,--,--,--,0,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流出小计(万元),17978,5827,25133,6684,27962,719,534,167,427,1435,368,913,243, 
 投资活动产生的现金流量净额(万元),-13986,13164,5621,-5982,-24323,4282,-534,-96,-424,-1353,-365,-606,-156, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 取得借款收到的现金(万元),20593,18596,39062,15000,31500,1000,--,--,--,0,0,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 筹资活动现金流入小计(万元),20593,18596,39062,15000,31500,1000,0,0,--,0,0,--,--, 
 偿还债务支付的现金(万元),11805,33612,46900,8650,1000,--,--,--,--,0,0,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3410,1445,3366,2245,721,32,--,--,--,0,0,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 支付其他与筹资活动有关的现金(万元),955,705,77,132,--,--,--,--,--,0,23,--,--, 
 筹资活动现金流出小计(万元),16170,35763,50343,11027,1721,32,0,0,--,0,23,--,--, 
 筹资活动产生的现金流量净额(万元),4423,-17167,-11281,3973,29779,968,0,0,--,0,-23,--,--, 
 汇率变动对现金及现金等价物的影响(万元),116,--,--,--,--,--,--,--,--,0,0,--,--, 
 现金及现金等价物净增加额(万元),12311,-2709,-2766,-535,282,2434,-249,61,1977,-5292,1708,2853,3137, 
 加:期初现金及现金等价物余额(万元),160380,4363,7130,7665,7383,4949,5198,5138,3160,8452,6743,3890,753, 
 期末现金及现金等价物余额(万元),172691,1654,4363,7130,7665,7383,4949,5198,5138,3160,8452,6743,3890, 
 净利润(万元),23871,7925,1314,-7906,1005,-3325,-1286,750,614,525,2929,2700,822, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 资产减值准备(万元),-682,441,581,714,556,363,209,690,447,706,-2922,3356,-64, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),9397,1833,1976,1310,947,1210,1187,1472,1701,1926,2057,2040,2171, 
 无形资产摊销(万元),982,56,129,155,155,155,155,155,155,157,58,49,49, 
 长期待摊费用摊销(万元),129,20,20,20,20,20,20,20,20,20,0,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,-18,2,39, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,-57,18,-164, 
 处置固定资产、无形资产和其他长期资产的损失(万元),6,-7728,5,-188,-2663,3,38,-9,1,-1668,-4,-6,12, 
 固定资产报废损失(万元),19,--,443,--,3,--,11,11,--,47,33,11,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,--,--, 
 财务费用(万元),1070,1584,3386,2377,721,32,--,--,-38,-171,0,--,--, 
 投资损失(万元),-1271,-36,-96,-50,-300,--,--,--,--,0,0,-300,--, 
 递延所得税资产减少(万元),328,--,--,--,--,--,--,--,--,0,0,--,--, 
