 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),928956,886300,616958,515692,491742,445252,355057,323828,290689,248191, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),51064,37058,35481,19110,22349,24094,21814,19040,8014,5672, 
 经营活动现金流入小计(万元),980020,923358,652439,534802,514091,469346,376871,342868,298703,253864, 
 购买商品、接受劳务支付的现金(万元),328497,316271,202928,144986,141217,102207,62673,59203,59642,86699, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),279981,266515,145201,115530,107669,89541,75497,64585,52427,38116, 
 支付的各项税费(万元),6635,8920,7069,7416,7959,14192,9164,7015,6506,8980, 
 支付的其他与经营活动有关的现金(万元),55835,55241,43824,36547,37469,48937,37951,25882,28606,36910, 
 经营活动现金流出小计(万元),670947,646947,399022,304479,294313,254877,185285,156685,147181,170705, 
 经营活动产生的现金流量净额(万元),309073,276411,253417,230323,219778,214470,191585,186183,151522,83159, 
 收回投资所收到的现金(万元),--,676,583,4891,2861,25437,6206,4700,30208,30, 
 取得投资收益所收到的现金(万元),751,650,1434,1559,1180,1765,1560,1363,832,2441, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5468,11864,6968,3759,3937,6402,1965,2682,7023,7204, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,205,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,73203,--,113,--,--,--,--,14799, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6219,13191,82188,10208,8091,33604,9935,8745,38064,24474, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),264873,276555,188184,158302,142596,180602,157926,183527,126260,139192, 
 投资所支付的现金(万元),--,1231,--,3600,5100,22250,3000,9116,4901,30500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,490,31,--,3094,--,2032,6556, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,1267,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),264873,277786,188184,162392,148994,202852,164020,192643,133193,176249, 
 投资活动产生的现金流量净额(万元),-258654,-264596,-105996,-152184,-140903,-169248,-154084,-183898,-95129,-151774, 
 吸收投资收到的现金(万元),--,2200,--,312195,66,7263,41392,--,70,32045, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2200,--,--,66,7263,1398,--,70,5317, 
 取得借款收到的现金(万元),15421,112667,22685,26400,17830,6484,79600,107700,51500,2100, 
 发行债券收到的现金(万元),--,--,180000,100000,150000,150000,150000,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,50000,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),15421,164867,202685,438595,167896,163748,270992,107700,51570,34145, 
 偿还债务支付的现金(万元),116272,108367,150885,154076,159673,152099,186500,58500,46500,25640, 
 分配股利、利润或偿付利息所支付的现金(万元),11936,94248,17552,61651,54403,47088,47009,37803,33509,4278, 
 其中：子公司支付给少数股东的股利、利润(万元),4572,51093,12397,4792,3250,2371,1300,1012,301,99, 
 支付其他与筹资活动有关的现金(万元),391,51076,655,407,600,600,600,--,--,--, 
 筹资活动现金流出小计(万元),128599,253691,169092,216134,214676,199786,234109,96303,80009,29918, 
 筹资活动产生的现金流量净额(万元),-113178,-88823,33592,222461,-46780,-36039,36883,11397,-28439,4227, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-62760,-77008,181013,300601,32095,9183,74384,13683,27954,-64389, 
 加:期初现金及现金等价物余额(万元),626859,703867,522854,222253,190158,180975,106592,92909,64955,129343, 
 期末现金及现金等价物余额(万元),564100,626859,703867,522854,222253,190158,180975,106592,92909,64955, 
 净利润(万元),80146,110335,106822,85146,84898,72924,61545,52450,44405,39654, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2957,2447,834,900,406,486,123,1271,647,882, 
