 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),89913,77086,62272,70780,76980,83814,82497,88295,70322,49146, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),8212,8410,5796,8186,9175,8938,8329,8984,7732,4711, 
 收到的其他与经营活动有关的现金(万元),482,530,310,731,983,744,536,351,1546,1573, 
 经营活动现金流入小计(万元),98608,86026,68378,79698,87138,93495,91361,97630,79600,55430, 
 购买商品、接受劳务支付的现金(万元),68222,59597,45768,47725,67684,64175,63254,68833,63171,44004, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),15780,13980,12188,12723,12469,10391,8928,8046,6087,3505, 
 支付的各项税费(万元),1167,1439,1680,1754,2292,2237,2325,1396,1166,2145, 
 支付的其他与经营活动有关的现金(万元),6544,6066,4911,4300,4941,4635,4147,5541,4705,2521, 
 经营活动现金流出小计(万元),91713,81082,64547,66501,87385,81438,78653,83815,75130,52175, 
 经营活动产生的现金流量净额(万元),6895,4944,3831,13197,-247,12058,12707,13815,4470,3255, 
 收回投资所收到的现金(万元),7084,17001,14000,--,20000,2000,--,--,914,--, 
 取得投资收益所收到的现金(万元),23,123,103,0,265,1,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),75,104,33,10,49,7,3,--,1375,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,317,500,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7182,17544,14636,11,20314,2007,3,0,2289,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5876,8548,9011,7989,14692,7187,4680,14313,3513,1537, 
 投资所支付的现金(万元),12473,19900,14000,3000,20000,--,2000,--,--,654, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,102,--, 
 支付的其他与投资活动有关的现金(万元),1838,7,3,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20187,28455,23014,10989,34692,7187,6680,14313,3615,2191, 
 投资活动产生的现金流量净额(万元),-13005,-10911,-8378,-10978,-14378,-5179,-6677,-14313,-1326,-2188, 
 吸收投资收到的现金(万元),--,--,--,--,35600,--,--,6480,1380,100, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,100, 
 取得借款收到的现金(万元),12000,17200,--,--,--,4977,7533,20492,21300,21161, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,178,--,--,1375,1249,1449,231,343,367, 
 筹资活动现金流入小计(万元),12000,17378,0,0,36975,6225,8981,27203,23023,21627, 
 偿还债务支付的现金(万元),9000,11200,--,--,3976,7023,13194,21100,20000,20725, 
