 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),61809,43943,42138,37258,28990,31791,48109,49857,44149,23779,15061,15357, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),72,2,--,93,58,274,1023,205,41,--,--,0, 
 收到的其他与经营活动有关的现金(万元),4089,1901,1569,2689,2132,3625,4962,725,132,579,2069,655, 
 经营活动现金流入小计(万元),65970,45845,43707,40040,31180,35690,54094,50788,44323,24357,17129,16012, 
 购买商品、接受劳务支付的现金(万元),57708,29962,26801,25137,22547,21968,40589,32902,27048,17039,11673,12052, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),3772,3145,3279,3297,3156,2966,2475,2316,995,652,329,147, 
 支付的各项税费(万元),1980,3683,4187,4535,3788,1256,2323,3363,2327,1335,1036,523, 
 支付的其他与经营活动有关的现金(万元),3276,3684,928,843,1141,1676,1520,1593,1993,2922,540,3195, 
 经营活动现金流出小计(万元),66736,40475,35194,33812,30631,27865,46907,40175,32363,21948,13578,15917, 
 经营活动产生的现金流量净额(万元),-766,5370,8513,6228,549,7825,7187,10612,11959,2410,3551,95, 
 收回投资所收到的现金(万元),190779,263083,104650,41650,--,--,--,--,--,--,--,0, 
 取得投资收益所收到的现金(万元),2062,1985,1478,1010,924,1092,1544,860,1096,360,496,210, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,--,13,0,0,3,0,--,146,732,--,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),140,96,640,80,522,1338,3717,6506,171,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),192993,265164,106781,42740,1446,2432,5262,7366,1413,1092,496,210, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5112,2477,1081,233,1262,3028,17210,18205,4162,849,4587,3512, 
 投资所支付的现金(万元),192865,261368,118490,60700,--,--,--,--,--,--,--,206, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付的其他与投资活动有关的现金(万元),36,140,725,80,0,0,--,--,11230,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),198014,263985,120295,61013,1262,3028,17210,18205,15392,849,4587,3718, 
 投资活动产生的现金流量净额(万元),-5021,1180,-13515,-18273,184,-595,-11948,-10839,-13980,243,-4091,-3508, 
 吸收投资收到的现金(万元),--,--,161,1460,--,--,78500,--,--,--,2091,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 取得借款收到的现金(万元),4000,1000,--,--,--,--,200,7713,24679,9800,9300,10800, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,--,0,0,0,0,--,--,--,--,--,0, 
 筹资活动现金流入小计(万元),4000,1000,161,1460,0,0,78700,7713,24679,9800,11391,10800, 
 偿还债务支付的现金(万元),1000,--,--,200,--,--,19213,6689,16290,11750,8000,6108, 
 分配股利、利润或偿付利息所支付的现金(万元),1822,1754,1967,1600,1411,2672,3184,2276,752,2294,645,491, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付其他与筹资活动有关的现金(万元),2331,595,0,0,0,0,766,9,40,18,--,0, 
 筹资活动现金流出小计(万元),5153,2348,1967,1800,1411,2672,23163,8974,17082,14061,8645,6599, 
 筹资活动产生的现金流量净额(万元),-1153,-1348,-1807,-340,-1411,-2672,55537,-1261,7596,-4261,2745,4201, 
 汇率变动对现金及现金等价物的影响(万元),52,-73,57,41,1,-46,32,35,-54,-4,2,1, 
 现金及现金等价物净增加额(万元),-6888,5128,-6751,-12343,-678,4511,50808,-1453,5523,-1613,2208,788, 
 加:期初现金及现金等价物余额(万元),47011,41883,48634,60977,61655,57144,6335,7788,2266,3878,1670,882, 
 期末现金及现金等价物余额(万元),40123,47011,41883,48634,60977,61655,57144,6335,7788,2266,3878,1670, 
 净利润(万元),7621,6896,7224,8204,6690,5848,11125,11137,10319,3789,--,0, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 资产减值准备(万元),713,542,424,349,558,358,485,-67,53,11,--,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5112,4907,4914,4690,4745,4220,2389,1360,1225,1106,--,0, 
 无形资产摊销(万元),32,76,64,46,44,46,41,36,33,39,--,0, 
 长期待摊费用摊销(万元),6,6,8,10,74,71,83,--,--,--,--,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3,0,-12,0,0,--,0,--,-49,-181,--,0, 
 固定资产报废损失(万元),--,--,--,--,--,2,0,0,0,--,--,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 财务费用(万元),148,79,-27,7,-34,46,182,314,682,539,--,0, 
 投资损失(万元),-2563,-2241,-1582,-972,-578,-450,-355,-391,-3682,-1379,--,0, 
 递延所得税资产减少(万元),-8,26,-14,-6,-63,-57,-73,3,3,4,--,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 存货的减少(万元),-1167,-31,-285,991,-1237,169,-3115,264,-959,-489,--,0, 
 经营性应收项目的减少(万元),-10596,-8004,-3586,-7316,-9222,-4975,-6272,-2323,2566,422,--,0, 
 经营性应付项目的增加(万元),-60,3114,1386,227,-428,2548,2696,278,1768,-1450,--,0, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 经营活动产生现金流量净额(万元),-766,5370,8513,6228,549,7825,7187,10612,11959,2410,--,0, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 现金的期末余额(万元),40123,47011,41883,48634,60977,61655,57144,6335,7788,2266,3878,1670, 
 现金的期初余额(万元),47011,41883,48634,60977,61655,57144,6335,7788,2266,3878,1670,882, 
 现金等价物的期末余额(万元),--,--,0,--,--,--,--,--,--,--,--,0, 
 现金等价物的期初余额(万元),--,--,0,--,--,--,--,--,--,--,--,0, 
 现金及现金等价物的净增加额(万元),-6888,5128,-6751,-12343,-678,4511,50808,-1453,5523,-1613,2208,788, 

