 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),44848,46648,51574,44091,30111,25960,18458,11423, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,4,2,3,40,--,--, 
 收到的其他与经营活动有关的现金(万元),1528,2472,2461,1907,1416,1967,3990,2243, 
 经营活动现金流入小计(万元),46376,49120,54039,46000,31530,27968,22448,13667, 
 购买商品、接受劳务支付的现金(万元),7770,8664,9537,6280,3286,1517,902,786, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),35297,30477,30229,26266,21804,15224,15355,9426, 
 支付的各项税费(万元),2518,2301,2713,2228,1422,1025,1321,275, 
 支付的其他与经营活动有关的现金(万元),6618,5869,6339,6567,5539,4447,6213,3402, 
 经营活动现金流出小计(万元),52203,47312,48819,41341,32050,22212,23791,13889, 
 经营活动产生的现金流量净额(万元),-5828,1808,5220,4659,-520,5755,-1343,-222, 
 收回投资所收到的现金(万元),14622,2011,2136,2538,--,1147,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,9,9,8,3,7,2,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14629,2020,2145,2546,3,1154,2,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5195,2647,2897,1798,2071,1518,714,521, 
 投资所支付的现金(万元),14000,2500,1600,3045,--,1140,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),300,--,--,--,--,--,430,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),19494,5147,4497,4843,2071,2658,1145,521, 
 投资活动产生的现金流量净额(万元),-4865,-3127,-2352,-2297,-2068,-1504,-1143,-521, 
 吸收投资收到的现金(万元),5,15460,--,--,49,--,6000,1240, 
 其中：子公司吸收少数股东投资收到的现金(万元),5,--,--,--,49,--,--,--, 
 取得借款收到的现金(万元),5900,3856,3344,2700,2600,1200,2900,2320, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),5905,19316,3344,2700,2649,1200,8900,3560, 
 偿还债务支付的现金(万元),2700,3000,2700,2600,1200,2600,2120,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),649,943,773,167,1279,90,200,80, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,941,95,241,140,--,--,--, 
 筹资活动现金流出小计(万元),3349,4883,3568,3008,2619,2690,2320,1080, 
 筹资活动产生的现金流量净额(万元),2556,14433,-224,-308,30,-1490,6580,2480, 
 汇率变动对现金及现金等价物的影响(万元),59,-47,39,51,1,-40,1,-53, 
 现金及现金等价物净增加额(万元),-8078,13066,2683,2106,-2556,2721,4095,1684, 
 加:期初现金及现金等价物余额(万元),24076,11010,8327,6221,8778,6057,1962,279, 
 期末现金及现金等价物余额(万元),15998,24076,11010,8327,6221,8778,6057,1962, 
 净利润(万元),1462,3960,5094,4332,3075,3005,2261,1921, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1732,1167,353,212,555,6,398,563, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),411,436,394,268,247,273,299,199, 
 无形资产摊销(万元),118,99,69,52,48,10,5,--, 
 长期待摊费用摊销(万元),186,339,296,244,209,218,93,94, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),14,5,-1,1,-2,1,6,8, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),0,77,70,116,80,127,201,137, 
 投资损失(万元),-122,-11,-11,-18,--,-7,--,--, 
 递延所得税资产减少(万元),-281,-169,39,57,-128,-88,-12,-144, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),137,331,-418,-79,188,71,-38,-10, 
 经营性应收项目的减少(万元),-11165,-4781,-1241,-1662,-6333,1252,-4187,-4294, 
 经营性应付项目的增加(万元),1678,356,576,1137,1540,888,-369,1301, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-5828,1808,5220,4659,-520,5755,-1343,-222, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),15998,24076,11010,8327,6221,8778,6057,1962, 
 现金的期初余额(万元),24076,11010,8327,6221,8778,6057,1962,279, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-8078,13066,2683,2106,-2556,2721,4095,1684, 

