 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),579811,448905,407476,350628,342491,329578,322496,334153,304645,227646,314232,279048, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),19878,10364,3311,7400,16790,9578,6137,9242,8417,4975,6558,8724, 
 收到的其他与经营活动有关的现金(万元),2371,4097,1711,2245,1006,3423,4304,4164,1649,1417,352,354, 
 经营活动现金流入小计(万元),602060,463367,412498,360273,360286,342579,332937,347559,314712,234038,321142,288126, 
 购买商品、接受劳务支付的现金(万元),378918,321199,279454,256116,273424,238476,203015,238860,209310,149767,226587,237392, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),96998,85292,65689,61656,53769,43985,40138,36331,37210,26290,25838,20875, 
 支付的各项税费(万元),23638,17183,14430,9277,4294,8790,25266,10449,9603,5509,7791,972, 
 支付的其他与经营活动有关的现金(万元),27268,24244,21916,19981,23002,16982,17358,19269,15790,11977,12982,12416, 
 经营活动现金流出小计(万元),526821,447919,381489,347031,354489,308232,285777,304909,271912,193543,273199,271656, 
 经营活动产生的现金流量净额(万元),75238,15448,31009,13242,5798,34346,47160,42649,42799,40494,47943,16470, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),1214,724,83,608,477,1594,1005,--,--,0,0,150, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),141,5,3821,251,456,172,9,308,45,52,34,13, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,32,0,0, 
 收到的其他与投资活动有关的现金(万元),490251,129100,61587,237991,228683,152593,684,8249,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),491606,129829,65491,238850,229615,154360,1698,8557,45,84,34,162, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),27100,17849,20374,48158,87358,90132,30202,24395,30122,7592,11803,14148, 
 投资所支付的现金(万元),--,11219,--,--,--,--,--,3472,--,0,668,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,631,5124,0,0, 
 支付的其他与投资活动有关的现金(万元),514801,141470,55500,177210,223401,169937,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),541900,170538,75874,225368,310759,260068,30202,27867,30754,12717,12471,14148, 
 投资活动产生的现金流量净额(万元),-50294,-40709,-10383,13483,-81144,-105708,-28503,-19310,-30708,-12633,-12437,-13986, 
