 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),189133,52931,738,897,9183,24500,33726,62288,49343,37448,26664, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),656,554,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2276,3447,853,746,2973,19451,9899,1024,2351,432,1765, 
 经营活动现金流入小计(万元),192066,56931,1591,1643,12156,43950,43625,63312,51694,37881,28429, 
 购买商品、接受劳务支付的现金(万元),177537,48719,175,688,2378,7237,35955,53389,38472,32384,27473, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),13978,4407,206,517,1270,1449,1323,1086,999,644,267, 
 支付的各项税费(万元),1814,2312,54,78,1365,154,1725,2572,2524,1254,69, 
 支付的其他与经营活动有关的现金(万元),17333,6181,883,1936,3560,22353,1869,2925,2535,2335,416, 
 经营活动现金流出小计(万元),210663,61619,1318,3219,8573,31192,40872,59972,44530,36618,28224, 
 经营活动产生的现金流量净额(万元),-18597,-4687,273,-1576,3583,12758,2753,3340,7163,1263,205, 
 收回投资所收到的现金(万元),--,--,2000,--,--,--,--,1377,--,--,--, 
 取得投资收益所收到的现金(万元),240,347,317,--,--,--,--,--,54,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),115,66,--,--,355,96,--,--,--,48,--, 
 处置子公司及其他营业单位收到的现金净额(万元),4521,--,--,--,4365,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,4100,238,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4876,413,6417,238,4720,96,0,1377,54,48,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2370,767,829,1366,1338,7175,6638,14593,10313,979,3781, 
 投资所支付的现金(万元),--,--,--,5000,--,--,--,400,901,--,--, 
