 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),71008,51142,48006,45946,54740,44558,38195,25273, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3562,3981,2413,2664,2823,2492,2506,2215, 
 收到的其他与经营活动有关的现金(万元),1208,618,153,78,242,137,103,115, 
 经营活动现金流入小计(万元),75778,55741,50572,48688,57805,47188,40803,27602, 
 购买商品、接受劳务支付的现金(万元),48394,39925,32358,31898,36400,32037,29716,21545, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8418,7586,6312,5837,5814,4841,3548,1973, 
 支付的各项税费(万元),2530,1679,2120,1657,2509,1569,978,1250, 
 支付的其他与经营活动有关的现金(万元),4374,4162,2999,2696,2799,2829,2532,2101, 
 经营活动现金流出小计(万元),63716,53352,43789,42088,47522,41277,36773,26869, 
 经营活动产生的现金流量净额(万元),12062,2389,6784,6601,10283,5911,4029,733, 
 收回投资所收到的现金(万元),87062,56072,12212,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,117,42,77,103,430, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),38,30,49,0,2,31,1,58, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1315,127,663,12,468,5,--,1103, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),88416,56229,12924,128,512,113,104,1591, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2563,1547,1301,990,1950,5841,1133,2420, 
 投资所支付的现金(万元),87339,52022,33580,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,2100,3000, 
 支付的其他与投资活动有关的现金(万元),1315,127,--,--,52,--,5,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),91217,53696,34881,990,2002,5841,3238,5420, 
 投资活动产生的现金流量净额(万元),-2801,2533,-21957,-861,-1490,-5727,-3134,-3829, 
 吸收投资收到的现金(万元),--,--,35063,--,--,--,--,2700, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),928,11418,6200,32081,43565,45240,31057,27952, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5044,7041,154,9,9,26,19,--, 
 筹资活动现金流入小计(万元),5972,18459,41417,32091,43574,45266,31076,30652, 
 偿还债务支付的现金(万元),5142,7204,19349,33137,47232,39215,30995,24158, 
 分配股利、利润或偿付利息所支付的现金(万元),5071,5000,241,8216,3851,3952,851,3315, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),928,11157,1595,137,193,200,--,--, 
 筹资活动现金流出小计(万元),11141,23361,21185,41490,51276,43367,31846,27473, 
 筹资活动产生的现金流量净额(万元),-5169,-4902,20232,-9399,-7703,1900,-770,3179, 
 汇率变动对现金及现金等价物的影响(万元),159,-276,176,82,--,--,--,--, 
 现金及现金等价物净增加额(万元),4251,-256,5235,-3578,1091,2083,126,84, 
 加:期初现金及现金等价物余额(万元),6203,6459,1224,4802,3711,1628,1502,1419, 
 期末现金及现金等价物余额(万元),10454,6203,6459,1224,4802,3711,1628,1502, 
 净利润(万元),8133,5803,6738,6600,6502,5198,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),461,302,98,515,325,382,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),879,991,967,1013,870,838,--,--, 
 无形资产摊销(万元),167,174,174,174,173,79,--,--, 
 长期待摊费用摊销(万元),79,59,45,61,42,38,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),10,19,29,1,2,15,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),9,-6,-49,4,118,-95,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),-118,316,36,529,910,934,--,--, 
 投资损失(万元),935,-387,-453,-117,9,-77,--,--, 
 递延所得税资产减少(万元),-35,-23,-81,-45,-95,-59,--,--, 
 递延所得税负债增加(万元),-1,-6,-5,-5,23,12,--,--, 
 存货的减少(万元),-751,-2798,-2653,575,418,223,--,--, 
 经营性应收项目的减少(万元),-3788,-3533,1442,-3793,899,-2602,--,--, 
 经营性应付项目的增加(万元),6109,1507,664,1108,97,1052,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-27,-27,-167,-19,-10,-26,--,--, 
 经营活动产生现金流量净额(万元),12062,2389,6784,6601,10283,5911,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),10454,6203,6459,1224,4802,3711,1628,1502, 
 现金的期初余额(万元),6203,6459,1224,4802,3711,1628,1502,1419, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),4251,-256,5235,-3578,1091,2083,126,84, 

