 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),710946,768053,174581,202088,204749,164090,162110,144533,113782,72402,109634,88329, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),4312,6650,2239,--,--,--,280,--,--,0,0,1169, 
 收到的其他与经营活动有关的现金(万元),100163,92069,57196,36136,35797,19839,27108,23601,26007,16866,12310,7663, 
 经营活动现金流入小计(万元),815421,866773,234016,238223,240546,183929,189498,168134,139789,89268,121943,97161, 
 购买商品、接受劳务支付的现金(万元),799455,733276,120874,129693,165780,146312,160305,157700,83076,57080,77311,66668, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),45752,45037,19861,27414,32845,22556,22239,14719,8458,6007,5376,4207, 
 支付的各项税费(万元),15286,24139,10870,16276,19023,17755,8660,6823,11183,8801,4813,3266, 
 支付的其他与经营活动有关的现金(万元),185609,115278,55749,51445,44849,26392,25765,31596,22794,21295,18905,13595, 
 经营活动现金流出小计(万元),1046103,917730,207354,224827,262497,213016,216969,210838,125510,93182,106405,87736, 
 经营活动产生的现金流量净额(万元),-230683,-50957,26662,13396,-21951,-29087,-27470,-42704,14279,-3914,15539,9425, 
 收回投资所收到的现金(万元),--,--,1530,--,--,8000,--,--,--,10,0,10, 
 取得投资收益所收到的现金(万元),1500,--,118,225,199,75,13,--,--,1,0,5, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2726,957,3875,686,1086,464,166,175,23,409,55,105, 
 处置子公司及其他营业单位收到的现金净额(万元),28874,21835,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,5888,--,12800,25840,18000,5450,9723,18854,4282,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),33100,28680,5524,13711,27124,26539,5629,9898,18876,4702,55,120, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),37344,54996,11799,21424,32454,22212,41315,49994,53818,23155,20526,8819, 
 投资所支付的现金(万元),--,140,--,--,1530,--,8000,--,--,0,10,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),31762,69310,100927,293,--,1961,1496,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,3900,4800,34055,18000,1700,5104,17595,10726,1423,59, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),69105,124446,116626,26517,68040,42174,52510,55098,71412,33882,21959,8878, 
 投资活动产生的现金流量净额(万元),-36006,-95765,-111102,-12806,-40915,-15635,-46882,-45200,-52536,-29179,-21904,-8758, 
 吸收投资收到的现金(万元),107127,5155,--,--,--,57480,415,134034,--,16671,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,5155,--,--,--,--,415,315,--,0,0,0, 
 取得借款收到的现金(万元),890902,530279,212395,141349,155900,122926,128508,94100,85400,104177,35842,29383, 
 发行债券收到的现金(万元),--,--,--,75000,50000,--,70000,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),836623,240687,89298,4980,--,--,--,--,260,260,2032,0, 
 筹资活动现金流入小计(万元),1834652,776121,301693,221329,205900,180406,198923,228134,85660,121107,37874,29383, 
 偿还债务支付的现金(万元),652071,386956,177352,184441,130126,113008,116725,112600,61107,51960,21552,28183, 
 分配股利、利润或偿付利息所支付的现金(万元),33986,51343,20480,17136,14571,13528,6742,7335,6122,4055,2189,1703, 
 其中：子公司支付给少数股东的股利、利润(万元),--,10059,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),835012,221875,14659,3174,255,197,970,223,532,2851,314,70, 
 筹资活动现金流出小计(万元),1521069,660174,212492,204751,144952,126734,124437,120158,67760,58866,24055,29956, 
 筹资活动产生的现金流量净额(万元),313583,115947,89201,16578,60948,53672,74486,107977,17900,62242,13819,-573, 
 汇率变动对现金及现金等价物的影响(万元),408,-814,541,97,-43,-7,-4,30,--,0,-2,0, 
 现金及现金等价物净增加额(万元),47302,-31590,5302,17264,-1962,8944,130,20102,-20357,29148,7451,94, 
 加:期初现金及现金等价物余额(万元),43698,75288,69986,45909,47870,38927,38796,18694,39051,9903,2452,2358, 
 期末现金及现金等价物余额(万元),91000,43698,75288,63172,45909,47870,38927,38796,18694,39051,9903,2452, 
 净利润(万元),18549,32052,-30590,1061,6542,12489,11158,14418,13683,12032,9679,4206, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),25793,7619,9402,4551,5310,2432,4854,4646,1941,1909,1141,-388, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),9755,10506,17241,16618,15371,13253,8650,4644,2747,2175,1666,1059, 
 无形资产摊销(万元),1008,2716,1340,1186,1090,642,499,472,435,219,22,17, 
 长期待摊费用摊销(万元),3359,849,394,5,68,20,--,--,--,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),164,-395,-1448,-276,-397,-653,88,-66,42,-160,416,543, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,-1,1,4, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),30574,44039,17860,19488,15478,11837,10019,4471,3101,3001,2246,1631, 
 投资损失(万元),-8853,-13408,195,-225,-173,-75,-13,--,--,-1,0,-5, 
 递延所得税资产减少(万元),-9228,-16168,-4574,-1204,-3173,-389,-968,-550,-478,-325,-45,313, 
 递延所得税负债增加(万元),-7,-15,--,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),31628,-256752,-15692,1551,-655,-5680,-21500,-46987,-5625,-2516,-22391,-14537, 
 经营性应收项目的减少(万元),-266972,-349171,42249,20978,-51310,-59343,-46219,-46971,-4992,-21451,7964,769, 
 经营性应付项目的增加(万元),-18945,491918,-19150,-40464,-7808,-1183,521,28198,-4031,3791,19416,19285, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-47508,-4747,9435,-9874,-2295,-2437,5440,-4979,7454,-2586,-4576,-3472, 
 经营活动产生现金流量净额(万元),-230683,-50957,26662,13396,-21951,-29087,-27470,-42704,14279,-3914,15539,9425, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),91000,43698,75288,63172,45909,47870,38927,38796,18694,39051,9903,2452, 
 现金的期初余额(万元),43698,75288,69986,45909,47870,38927,38796,18694,39051,9903,2452,2358, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),47302,-31590,5302,17264,-1962,8944,130,20102,-20357,29148,7451,94, 

