 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),1235159,1636742,1601132,1647878,872341,668586,-881202, 
 向中央银行借款净增加额(万元,28000,20000,--,45000,5000,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),906519,736068,542301,455823,397562,340757,321077, 
 拆入资金净增加额(万元),--,279794,--,953485,132132,85578,-23911, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),5152,35996,25616,68497,2301,4685,-1477, 
 经营活动现金流入小计(万元),2442779,2708601,2169049,3198813,1409335,1099605,-585513, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),1466840,1025269,1065699,988109,565473,512790,94075, 
 存放中央银行和同业款项净增加额(万元),--,402406,256628,--,385380,-36710,13629, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),228760,215490,189679,155596,137636,111433,100959, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),70677,66437,54588,66820,54942,52900,54106, 
 支付的各项税费(万元),70013,79872,45697,45648,43056,41318,42349, 
 支付的其他与经营活动有关的现金(万元),75318,51857,108595,32345,31982,29245,10677, 
 经营活动现金流出小计(万元),2152487,1841330,2251653,1288518,1218469,710977,315795, 
 经营活动产生的现金流量净额(万元),290292,867270,-82605,1910295,190866,388628,-901308, 
 收回投资所收到的现金(万元),6697261,7682635,6478199,1114984,503451,370859,183445, 
 取得投资收益所收到的现金(万元),270,248,940,1090,920,24027,1579, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12608,26514,5514,6122,7606,2140,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,6, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6710138,7709397,6484653,1122196,511977,397027,185030, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23591,18855,22241,6045,34717,35111,27482, 
 投资所支付的现金(万元),7504746,8618136,8616449,2734710,653312,810932,384522, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),7528336,8636991,8638690,2740755,688029,846043,412004, 
 投资活动产生的现金流量净额(万元),-818198,-927594,-2154037,-1618559,-176051,-449017,-226974, 
 吸收投资收到的现金(万元),113439,--,248000,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),7001025,7065102,3509695,298850,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),7114465,7065102,3757695,298850,0,0,0, 
 偿还债务支付的现金(万元),6532602,5487000,1785000,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),203466,43893,21906,23760,4400,22000,11868, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),6736068,5530893,1806906,23760,4400,22000,11868, 
 筹资活动产生的现金流量净额(万元),378397,1534209,1950789,275090,-4400,-22000,-11868, 
