 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),61883,53591,46380,43524,38990,33051, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),5555,4788,3015,2633,2335,2148, 
 收到的其他与经营活动有关的现金(万元),396,712,719,299,450,438, 
 经营活动现金流入小计(万元),67835,59092,50115,46456,41775,35636, 
 购买商品、接受劳务支付的现金(万元),41900,37216,27851,25473,27219,24553, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12975,10868,9695,8100,6252,5761, 
 支付的各项税费(万元),2540,2616,2720,1886,1218,791, 
 支付的其他与经营活动有关的现金(万元),4597,3883,3499,3153,2788,2288, 
 经营活动现金流出小计(万元),62013,54584,43765,38612,37477,33393, 
 经营活动产生的现金流量净额(万元),5822,4508,6350,7844,4298,2243, 
 收回投资所收到的现金(万元),71600,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),931,234,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,12,20,1,10,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),97,--,90,2012,3013,2776, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),72635,246,110,2013,3024,2776, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3897,1437,11303,1996,1115,1192, 
 投资所支付的现金(万元),76100,17000,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),183,--,--,2336,3000,2760, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),80180,18437,11303,4332,4115,3952, 
 投资活动产生的现金流量净额(万元),-7545,-18191,-11193,-2320,-1091,-1176, 
 吸收投资收到的现金(万元),--,28094,--,1500,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,4500,5000,300,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),400,100,130,--,1630,300, 
 筹资活动现金流入小计(万元),400,28194,4630,6500,1930,300, 
 偿还债务支付的现金(万元),--,8263,1238,300,3600,200, 
 分配股利、利润或偿付利息所支付的现金(万元),1053,1460,1570,4811,501,847, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),75,1629,190,--,387,1576, 
 筹资活动现金流出小计(万元),1128,11352,2998,5111,4488,2623, 
 筹资活动产生的现金流量净额(万元),-728,16842,1632,1389,-2557,-2323, 
 汇率变动对现金及现金等价物的影响(万元),148,90,60,54,-4,-143, 
 现金及现金等价物净增加额(万元),-2303,3249,-3150,6967,646,-1399, 
 加:期初现金及现金等价物余额(万元),8820,5572,8722,1755,1109,2508, 
 期末现金及现金等价物余额(万元),6517,8820,5572,8722,1755,1109, 
 净利润(万元),6956,6545,6751,5969,4939,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),484,349,409,271,130,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1301,1140,876,892,785,--, 
 无形资产摊销(万元),42,29,23,19,19,--, 
 长期待摊费用摊销(万元),12,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,--,--,1,--,--, 
 固定资产报废损失(万元),18,-9,10,43,--,--, 
 公允价值变动损失(万元),218,-218,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),-150,248,277,112,240,--, 
 投资损失(万元),-868,-234,--,-12,-13,--, 
 递延所得税资产减少(万元),-94,-43,-59,-104,-13,--, 
 递延所得税负债增加(万元),253,--,--,--,--,--, 
 存货的减少(万元),-233,-3641,-601,-455,-22,--, 
 经营性应收项目的减少(万元),-3391,-2535,-2299,1058,-162,--, 
 经营性应付项目的增加(万元),1431,3002,731,50,-1603,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),-153,-126,--,--,--,--, 
 经营活动产生现金流量净额(万元),5822,4508,6350,7844,4298,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),6517,8820,5572,8722,1755,1109, 
 现金的期初余额(万元),8820,5572,8722,1755,1109,2508, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-2303,3249,-3150,6967,646,-1399, 

