 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),295317,253152,174559,142193,135295,110035,82044,70218,52066,32594,34182, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1608,2070,540,524,950,1549,1308,2799,732,56,262, 
 收到的其他与经营活动有关的现金(万元),2873,3701,3862,4413,1291,2505,1289,1197,265,361,337, 
 经营活动现金流入小计(万元),299798,258923,178962,147131,137537,114089,84642,74213,53063,33011,34780, 
 购买商品、接受劳务支付的现金(万元),208348,186513,104102,84725,91112,86344,64075,59015,42910,25040,28050, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),30397,25973,23006,18511,17131,13529,10363,5402,3525,1851,2157, 
 支付的各项税费(万元),11197,10243,11243,9090,6442,4991,3045,1295,575,649,712, 
 支付的其他与经营活动有关的现金(万元),9683,9515,9880,9619,6314,5374,4470,3595,3115,1658,1335, 
 经营活动现金流出小计(万元),259625,232244,148231,121945,120999,110237,81953,69307,50125,29198,32253, 
 经营活动产生的现金流量净额(万元),40173,26679,30731,25186,16538,3851,2689,4906,2939,3813,2527, 
 收回投资所收到的现金(万元),--,--,5000,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),23,136,77,117,486,278,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),465,239,277,475,21,249,53,129,10,0,14, 
 处置子公司及其他营业单位收到的现金净额(万元),3795,1111,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),10633,22037,4348,19310,91884,62110,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),14916,23523,9701,19902,92391,62637,53,129,10,0,14, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10894,14082,12073,9567,7018,7820,8187,3755,6977,5271,2143, 
 投资所支付的现金(万元),28536,--,--,3306,--,--,--,0,28,229,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,7143,--,--,9192,--,--,373,593,1973,3308, 
 支付的其他与投资活动有关的现金(万元),15773,18677,9000,12360,98500,62139,--,12,70,0,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),55203,39902,21073,25233,114709,69959,8187,4140,7669,7473,5451, 
 投资活动产生的现金流量净额(万元),-40287,-16379,-11371,-5331,-22319,-7322,-8133,-4011,-7659,-7473,-5437, 
 吸收投资收到的现金(万元),--,--,--,3500,--,980,50289,0,21860,1000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,3500,--,980,45,0,2060,1000,--, 
 取得借款收到的现金(万元),44712,7600,14600,71407,13820,12286,14390,25739,29350,20300,34890, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,200,12748,197,1959,6119,361,0,--,6479,10442, 
 筹资活动现金流入小计(万元),44712,7800,27348,75104,15779,19385,65040,25739,51210,27779,45332, 
 偿还债务支付的现金(万元),26512,4200,77135,13138,13600,11336,27985,19344,25550,19500,39930, 
 分配股利、利润或偿付利息所支付的现金(万元),4825,2705,2858,4376,3444,3052,1317,1184,854,381,995, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7805,25937,206,18602,3536,--,5434,2581,20427,3623,228, 
 筹资活动现金流出小计(万元),39142,32841,80199,36116,20580,14388,34736,23110,46831,23504,41153, 
 筹资活动产生的现金流量净额(万元),5570,-25041,-52852,38988,-4801,4997,30304,2629,4379,4275,4179, 
 汇率变动对现金及现金等价物的影响(万元),-202,-69,27,477,65,-164,-103,-55,-92,170,-453, 
 现金及现金等价物净增加额(万元),5254,-14810,-33465,59319,-10516,1362,24757,3470,-433,785,816, 
 加:期初现金及现金等价物余额(万元),33941,48750,82215,22896,33412,32050,7293,3822,4255,3471,2654, 
 期末现金及现金等价物余额(万元),39195,33941,48750,82215,22896,33412,32050,7293,3822,4255,3471, 
 净利润(万元),28490,27920,22641,20408,18401,13557,10205,7574,4316,1672,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),827,423,1767,866,326,263,177,194,70,227,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6337,5678,5084,4102,3613,3156,2466,2003,1273,914,--, 
 无形资产摊销(万元),1345,308,212,228,170,167,141,138,135,135,--, 
 长期待摊费用摊销(万元),33,44,35,41,36,35,33,3,9,7,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-23,-17,228,376,53,74,-11,-9,-1,--,--, 
 固定资产报废损失(万元),469,253,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),91,-35,35,-10,-7,18,1,26,-130,103,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1937,822,826,-243,357,162,726,1192,863,396,--, 
 投资损失(万元),155,-261,1747,-166,-703,-334,3,-209,28,229,--, 
 递延所得税资产减少(万元),-67,101,-130,20,-74,-49,-27,-29,28,-48,--, 
 递延所得税负债增加(万元),-151,-13,--,--,--,--,-9,-34,-11,-5,--, 
 存货的减少(万元),1134,-9736,-11339,5560,1384,-782,-11180,-2383,-6351,-1468,--, 
 经营性应收项目的减少(万元),11711,-21562,-21476,-16780,-18906,-9024,-12827,-6420,-5183,-7019,--, 
 经营性应付项目的增加(万元),-12115,21199,31102,10784,11888,-3390,12991,2862,7892,8013,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1556,--,--,--,--,--,--,--,657,--, 
 经营活动产生现金流量净额(万元),40173,26679,30731,25186,16538,3851,2689,4906,2939,3813,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),39195,33941,48750,82215,22896,33412,32050,7293,3822,4255,3471, 
 现金的期初余额(万元),33941,48750,82215,22896,33412,32050,7293,3822,4255,3471,2654, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5254,-14810,-33465,59319,-10516,1362,24757,3470,-433,785,816, 

