 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),8338,22088,8365,270,--,99,370,200,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),0,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),0,--,--,--,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1168,24,120,4143,822,1039,1059,--,233,59, 
 经营活动现金流入小计(万元),9506,22112,8485,4413,822,1138,1429,200,233,59, 
 购买商品、接受劳务支付的现金(万元),7729,21011,4688,--,--,82,97,--,--,--, 
 客户贷款及垫款净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),79,197,762,41,42,100,100,57,49,19, 
 支付的各项税费(万元),39,1152,1060,1,0,6,20,13,0,--, 
 支付的其他与经营活动有关的现金(万元),1628,1019,688,4162,781,963,1096,114,102,46, 
 经营活动现金流出小计(万元),9475,23379,7198,4203,823,1151,1313,184,151,65, 
 经营活动产生的现金流量净额(万元),31,-1267,1287,209,-1,-13,116,16,82,-6, 
 收回投资所收到的现金(万元),0,--,--,--,--,0,--,--,--,--, 
 取得投资收益所收到的现金(万元),4,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,--,--,--,0,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),0,--,--,0,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),4,0,0,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),20,15,5,23,--,1,6,1,23,--, 
 投资所支付的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),0,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),0,1210,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),0,--,--,--,--,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),20,1226,5,23,0,1,6,1,23,0, 
 投资活动产生的现金流量净额(万元),-16,-1226,-5,-23,0,-1,-6,-1,-23,0, 
 吸收投资收到的现金(万元),0,--,1261,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),0,--,--,--,--,--,153,--,--,--, 
 发行债券收到的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,1261,0,0,0,153,0,0,0, 
 偿还债务支付的现金(万元),0,--,--,--,--,--,264,4,56,--, 
 分配股利、利润或偿付利息所支付的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),0,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,0,0,0,0,0,264,4,56,0, 
 筹资活动产生的现金流量净额(万元),0,0,1261,0,0,0,-111,-4,-56,0, 
