 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),34760,34273,34120,32903,33937,33994,25054, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1298,282,115,49,81,99,150, 
 收到的其他与经营活动有关的现金(万元),1576,367,315,632,465,512,8438, 
 经营活动现金流入小计(万元),37634,34921,34550,33583,34484,34605,33642, 
 购买商品、接受劳务支付的现金(万元),17936,17003,11657,11850,14582,20442,15898, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7324,6908,6591,6409,6130,5548,4377, 
 支付的各项税费(万元),2183,2651,2788,3164,2624,2396,1811, 
 支付的其他与经营活动有关的现金(万元),4917,3436,3579,3094,3795,4204,3949, 
 经营活动现金流出小计(万元),32359,29998,24615,24517,27132,32590,26034, 
 经营活动产生的现金流量净额(万元),5275,4924,9935,9066,7352,2014,7607, 
 收回投资所收到的现金(万元),17000,213,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),321,93,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),104,26,8,27,44,8,164, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,958,0,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),17425,332,966,28,44,8,164, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7776,3114,5403,4430,694,2881,2136, 
 投资所支付的现金(万元),17000,6000,400,--,651,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,367,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,214,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),24776,9480,6018,4430,1345,2881,2136, 
 投资活动产生的现金流量净额(万元),-7350,-9148,-5052,-4402,-1301,-2873,-1971, 
 吸收投资收到的现金(万元),--,29620,200,--,151,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),26500,24500,22356,21400,16600,19700,26350, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),180,1081,1462,2650,19290,23850,25000, 
 筹资活动现金流入小计(万元),26680,55201,24018,24050,36041,43550,51350, 
 偿还债务支付的现金(万元),26500,24200,24456,19600,16100,18600,22550, 
 分配股利、利润或偿付利息所支付的现金(万元),2147,4659,1384,5308,2015,1060,7870, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),180,4662,1914,3529,22390,23923,22300, 
 筹资活动现金流出小计(万元),28827,33521,27754,28438,40505,43582,52720, 
 筹资活动产生的现金流量净额(万元),-2147,21681,-3736,-4388,-4464,-32,-1370, 
 汇率变动对现金及现金等价物的影响(万元),720,-324,415,254,-9,-184,-35, 
 现金及现金等价物净增加额(万元),-3502,17132,1562,531,1578,-1075,4231, 
 加:期初现金及现金等价物余额(万元),25833,8701,7139,6608,5030,6106,1874, 
 期末现金及现金等价物余额(万元),22331,25833,8701,7139,6608,5030,6106, 
 净利润(万元),3681,4642,5204,5147,5331,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1954,88,76,98,537,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),997,1018,977,807,797,--,--, 
 无形资产摊销(万元),95,117,116,76,24,--,--, 
 长期待摊费用摊销(万元),143,112,446,296,148,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-1543,-2,19,-20,-26,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-25,1075,374,650,982,--,--, 
 投资损失(万元),-311,-73,-9,4,2,--,--, 
 递延所得税资产减少(万元),54,-174,85,-3,-57,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--, 
 存货的减少(万元),76,-2741,-1911,880,-977,--,--, 
