 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),82104,66323,70495,60053,55844,55115,51019, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),893,561,1033,1417,915,1384,818, 
 收到的其他与经营活动有关的现金(万元),1754,763,533,460,314,3402,928, 
 经营活动现金流入小计(万元),84750,67647,72061,61930,57073,59901,52766, 
 购买商品、接受劳务支付的现金(万元),12684,10838,9418,9886,9663,8161,9067, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),49225,46810,43072,41830,40194,35721,31634, 
 支付的各项税费(万元),5060,4932,4767,3988,3366,1926,4726, 
 支付的其他与经营活动有关的现金(万元),8941,7008,6594,5925,9136,5740,8901, 
 经营活动现金流出小计(万元),75909,69588,63851,61629,62359,51548,54328, 
 经营活动产生的现金流量净额(万元),8842,-1941,8210,301,-5286,8352,-1562, 
 收回投资所收到的现金(万元),12500,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),185,138,17,28,70,17,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,0,0,5,61,88, 
 处置子公司及其他营业单位收到的现金净额(万元),48,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12734,138,17,28,75,77,88, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7507,3521,414,654,558,278,359, 
 投资所支付的现金(万元),8700,7100,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),754,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),16961,10621,414,654,558,278,359, 
 投资活动产生的现金流量净额(万元),-4227,-10483,-397,-626,-483,-200,-271, 
 吸收投资收到的现金(万元),--,26803,--,--,5343,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,200,--,--,--,--,--, 
 取得借款收到的现金(万元),24700,11500,20000,18000,14500,14636,11700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,44,97,--,39, 
 筹资活动现金流入小计(万元),24700,38303,20000,18044,19940,14636,11739, 
 偿还债务支付的现金(万元),11500,20000,18000,14500,13636,12700,7700, 
 分配股利、利润或偿付利息所支付的现金(万元),3422,2852,2028,2020,3660,604,520, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,632,295,295,357,337,270, 
 筹资活动现金流出小计(万元),14922,23484,20322,16815,17653,13641,8490, 
 筹资活动产生的现金流量净额(万元),9778,14818,-322,1228,2287,996,3249, 
 汇率变动对现金及现金等价物的影响(万元),2,-4,50,18,5,-19,-1, 
 现金及现金等价物净增加额(万元),14394,2390,7540,922,-3477,9129,1416, 
 加:期初现金及现金等价物余额(万元),23549,21160,13619,12698,16175,7046,5630, 
 期末现金及现金等价物余额(万元),37944,23549,21160,13619,12698,16175,7046, 
 净利润(万元),8632,6545,5546,4740,5101,3922,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),669,1417,1005,899,902,612,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),428,233,224,304,366,375,--, 
 无形资产摊销(万元),60,20,21,11,11,11,--, 
 长期待摊费用摊销(万元),222,249,240,167,120,221,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-0,0,8,6,2,2,--, 
 固定资产报废损失(万元),38,12,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),990,995,1260,1292,1006,960,--, 
 投资损失(万元),-177,-147,-17,-28,-70,-17,--, 
 递延所得税资产减少(万元),-21,-13,90,-142,191,120,--, 
 递延所得税负债增加(万元),-10,--,--,--,--,--,--, 
 存货的减少(万元),-2187,750,1896,-3877,-1851,-317,--, 
 经营性应收项目的减少(万元),-1671,-10815,-3022,-6035,-5144,1044,--, 
 经营性应付项目的增加(万元),1640,-1206,529,2534,-6349,1420,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),230,16,429,429,429,--,--, 
 经营活动产生现金流量净额(万元),8842,-1941,8210,301,-5286,8352,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),37944,23549,21160,13619,12698,16175,7046, 
 现金的期初余额(万元),23549,21160,13619,12698,16175,7046,5630, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),14394,2390,7540,922,-3477,9129,1416, 

