 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),22971,17979,14582,12879,10338,8321,6861, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),264,1075,1688,976,584,1276,135, 
 经营活动现金流入小计(万元),23235,19054,16270,13855,10922,9597,6996, 
 购买商品、接受劳务支付的现金(万元),663,369,208,156,126,106,84, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4250,3115,3063,2278,1680,1120,945, 
 支付的各项税费(万元),2491,1482,1469,1005,1288,840,537, 
 支付的其他与经营活动有关的现金(万元),8084,7541,6605,5843,4749,4093,3168, 
 经营活动现金流出小计(万元),15488,12507,11345,9281,7843,6158,4734, 
 经营活动产生的现金流量净额(万元),7747,6547,4925,4574,3079,3438,2262, 
 收回投资所收到的现金(万元),58000,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),6,4,--,1,3,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1282,42941,--,10,20,270,240, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),59288,42945,0,11,23,270,240, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),677,1059,3553,581,367,320,541, 
 投资所支付的现金(万元),59000,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,68110,4000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),59677,69169,7553,581,367,320,541, 
 投资活动产生的现金流量净额(万元),-389,-26224,-7553,-570,-344,-50,-301, 
