 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),51531100,--,45145800,38841700,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,939300,20400,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),378800,--,421000,359200,--,--,--, 
 经营活动现金流入小计(万元),51909900,--,46506400,39221300,431800,5684300,5621100, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),27219500,--,22921600,20238300,--,--,--, 
 支付利息、手续费及佣金的现金(万元),8556600,--,5325400,3497100,--,--,--, 
 支付保单红利的现金(万元),338300,--,458800,400100,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4431600,--,3289700,2944700,--,--,--, 
 支付的各项税费(万元),2197400,--,2459900,2176400,471700,299200,368900, 
 支付的其他与经营活动有关的现金(万元),10135100,--,9497700,7735800,--,--,--, 
 经营活动现金流出小计(万元),53590200,--,44123300,37177200,--,299200,368900, 
 经营活动产生的现金流量净额(万元),-1680300,-202500,2383100,2044100,-39900,5385100,5252200, 
 收回投资所收到的现金(万元),18725000,--,35143900,26188200,--,--,--, 
 取得投资收益所收到的现金(万元),3467100,--,3638900,4639200,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),36300,--,30100,38900,22400,35800,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),22228400,--,38865100,30992100,--,--,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),511600,--,362100,355200,--,--,--, 
 投资所支付的现金(万元),23063900,--,41723900,29524400,22266800,28249800,6228300, 
 质押贷款净增加额(万元),85700,--,--,--,160000,20400,121500, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),27900,--,47400,22300,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23689100,--,42133400,29901900,--,--,7018700, 
 投资活动产生的现金流量净额(万元),-1460700,2327000,-3268300,1090200,418300,-6369400,-7018700, 
 吸收投资收到的现金(万元),584800,--,1200,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),60000,--,--,--,18600,13900,9800, 
 发行债券收到的现金(万元),3000000,--,1500000,--,800000,2194800,--, 
 收到其他与筹资活动有关的现金(万元),--,--,483600,29300,--,--,-2300, 
 筹资活动现金流入小计(万元),5011100,--,1984800,29300,--,--,3605900, 
 偿还债务支付的现金(万元),2260000,--,898000,850000,690000,1005800,--, 
 分配股利、利润或偿付利息所支付的现金(万元),744700,--,542100,545000,497600,453400,--, 
 其中：子公司支付给少数股东的股利、利润(万元),159000,--,157400,134500,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,725700,--,--,--, 
 筹资活动现金流出小计(万元),3004700,--,1440100,2120700,--,--,0, 
 筹资活动产生的现金流量净额(万元),2006400,504100,544700,-2091400,-1109200,-1700900,3605900, 
 汇率变动对现金及现金等价物的影响(万元),12800,-19600,25000,14800,800,-41400,-2800, 
 现金及现金等价物净增加额(万元),-1121800,2628600,-315500,1057700,-730800,-2685200,1839400, 
 加:期初现金及现金等价物余额(万元),7281900,4672900,4988400,3930700,4660700,7387300,5550700, 
 期末现金及现金等价物余额(万元),6160100,7281900,4672900,4988400,3930700,4660700,7387300, 
 净利润(万元),1949900,--,2080300,2713200,2342000,1567000,1332000, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),200800,--,157100,86800,56400,21600,21000, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),219300,--,196900,213100,256700,203100,162100, 
 无形资产摊销(万元),45300,--,31800,30500,11500,21600,18800, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,307200, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-15100,--,-16000,-12100,-7100,-8300,-25100, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),53600,--,19100,30500,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
