 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),440176,21705,20911,28057,33550,50563,40978,37704, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4408,1381,1530,1014,523,738,582,1241, 
 经营活动现金流入小计(万元),444583,23086,22441,29071,34073,51300,41560,38945, 
 购买商品、接受劳务支付的现金(万元),18086,16396,12237,18194,27783,41980,20828,25310, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21808,5948,4481,5335,5331,4678,3944,3516, 
 支付的各项税费(万元),61319,1402,1419,2182,1955,2827,2901,3219, 
 支付的其他与经营活动有关的现金(万元),293654,4371,2631,3440,2533,3149,3241,3571, 
 经营活动现金流出小计(万元),394867,28116,20768,29151,37602,52635,30913,35616, 
 经营活动产生的现金流量净额(万元),49716,-5030,1673,-80,-3530,-1335,10647,3329, 
 收回投资所收到的现金(万元),271590,5900,--,--,2000,--,--,500, 
 取得投资收益所收到的现金(万元),1922,1,--,--,23,--,--,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,32,2,53,9,2,2,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,21, 
 收到的其他与投资活动有关的现金(万元),2587,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),276106,5932,2,53,2032,2,2,523, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9584,387,410,229,187,281,460,657, 
 投资所支付的现金(万元),274490,5900,--,--,2000,--,--,500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),6209,3570,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),290283,9857,410,229,2187,281,460,1157, 
 投资活动产生的现金流量净额(万元),-14177,-3925,-408,-176,-155,-280,-459,-635, 
 吸收投资收到的现金(万元),4,629,--,16347,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,629,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),4,629,0,16347,0,0,0,0, 
 偿还债务支付的现金(万元),1500,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),49,122,355,760,1146,1134,1140,760, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),1549,122,355,760,1146,1134,1140,760, 
 筹资活动产生的现金流量净额(万元),-1545,507,-355,15587,-1146,-1134,-1140,-760, 
 汇率变动对现金及现金等价物的影响(万元),4,8,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),33998,-8439,910,15331,-4831,-2748,9048,1935, 
 加:期初现金及现金等价物余额(万元),72870,26328,25418,10087,14918,17666,8618,6683, 
 期末现金及现金等价物余额(万元),106868,17889,26328,25418,10087,14918,17666,8618, 
 净利润(万元),66890,1726,460,1886,3750,5552,5995,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),409,1220,-386,1234,2315,643,794,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8016,641,375,379,400,404,372,--, 
 无形资产摊销(万元),300,91,33,39,47,45,43,--, 
 长期待摊费用摊销(万元),--,16,5,--,--,4,4,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),2,-12,7,-42,3,1,2,--, 
 固定资产报废损失(万元),34,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),42,--,--,--,--,--,--,--, 
 投资损失(万元),-1894,-1,--,--,-23,--,--,--, 
 递延所得税资产减少(万元),-236,-278,-60,-209,-380,-111,-123,--, 
 递延所得税负债增加(万元),610,--,--,--,--,--,--,--, 
 存货的减少(万元),-2560,34,448,-90,4888,-2613,512,--, 
 经营性应收项目的减少(万元),-14971,-10990,4011,2509,-13127,-405,-7279,--, 
 经营性应付项目的增加(万元),-7016,2522,-3220,-5786,-1403,-4854,10327,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
