 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),26934,59811,44464,22964,22923,28401,21543,22136,21560,15621,13956,10820,11099,10016,6802, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,8,190,--,0,0,33,0, 
 收到的其他与经营活动有关的现金(万元),2797,5262,3417,519,545,423,1134,699,395,278,729,209,245,322,23, 
 经营活动现金流入小计(万元),29731,65073,47880,23483,23468,28824,22677,22835,21964,16089,14685,11030,11344,10370,6825, 
 购买商品、接受劳务支付的现金(万元),11398,26040,23504,9022,13148,12517,10473,11008,10124,6424,6111,3163,3308,2359,1471, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),7332,8718,7534,8099,6885,5299,4848,5108,4441,3286,2851,2813,2380,2151,1646, 
 支付的各项税费(万元),3454,5683,2541,1334,1909,2103,838,1791,1279,1327,1287,689,673,327,268, 
 支付的其他与经营活动有关的现金(万元),4626,4964,9996,4610,3516,2604,2334,2049,2885,2426,1581,1101,1309,1343,1212, 
 经营活动现金流出小计(万元),26810,45405,43574,23064,25458,22523,18493,19956,18729,13462,11831,7765,7670,6179,4596, 
 经营活动产生的现金流量净额(万元),2921,19668,4306,419,-1990,6301,4184,2879,3235,2627,2854,3265,3674,4191,2228, 
 收回投资所收到的现金(万元),70383,55432,113116,145305,27907,48100,30400,48800,24600,3500,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),2765,970,449,1962,383,684,306,317,168,12,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,30,1,0,0,5,8,0,0,1,20,0,23,8,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,61,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,95,--,--,--,--,--,--,--,--,219,0,0,315, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流入小计(万元),73148,56432,113661,147267,28291,48789,30775,49117,24768,3513,20,219,23,8,315, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),500,3370,118,10527,15094,12475,9042,3777,2369,468,1301,179,147,249,388, 
 投资所支付的现金(万元),72000,73412,111091,147730,47570,48800,30100,48600,24000,5718,564,0,0,0,15, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,193,--,--,--,--,-95,--,216,15,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,202,--,--,--,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 投资活动现金流出小计(万元),72500,76782,111410,158258,62857,61275,39142,52377,26369,6091,1865,395,162,249,403, 
 投资活动产生的现金流量净额(万元),648,-20350,2251,-10991,-34567,-12486,-8367,-3260,-1601,-2578,-1845,-176,-139,-241,-88, 
 吸收投资收到的现金(万元),200,--,4079,383,49440,60,--,--,--,--,--,22680,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),200,--,1844,383,940,60,--,--,--,--,--,0,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,1500,2500,0,900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 筹资活动现金流入小计(万元),200,0,4079,383,49440,60,0,0,0,--,--,24180,2500,0,900, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,3000,1000,900,512, 
 分配股利、利润或偿付利息所支付的现金(万元),4548,2814,--,244,1838,1115,329,1167,1466,1383,932,36,1900,1299,2, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,40,0, 
 支付其他与筹资活动有关的现金(万元),5456,5,--,--,51,--,--,--,--,--,--,1924,0,0,0, 
 筹资活动现金流出小计(万元),10004,2820,0,244,1889,1115,329,1167,1466,1383,932,4961,2900,2199,513, 
 筹资活动产生的现金流量净额(万元),-9804,-2820,4079,139,47551,-1055,-329,-1167,-1466,-1383,-932,19219,-400,-2199,387, 
 汇率变动对现金及现金等价物的影响(万元),5,-44,91,--,--,--,--,--,--,--,--,0,0,0,0, 
 现金及现金等价物净增加额(万元),-6230,-3546,10727,-10433,10995,-7240,-4511,-1549,168,-1334,77,22307,3135,1751,2527, 
 加:期初现金及现金等价物余额(万元),24274,27820,17093,27526,16531,23771,28282,29831,29662,30996,30920,8612,5478,3726,1199, 
 期末现金及现金等价物余额(万元),18044,24274,27820,17093,27526,16531,23771,28282,29831,29662,30996,30920,8612,5478,3726, 
 净利润(万元),3946,12993,7911,-2252,1356,5622,4583,1166,4763,3550,3440,3190,3158,2973,2762, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,--,--, 
 资产减值准备(万元),846,728,272,924,190,-90,100,177,46,18,11,-10,59,58,15, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1375,1372,1379,350,365,386,359,418,389,384,332,325,388,325,270, 
 无形资产摊销(万元),45,53,7,342,382,101,5,4,3,17,19,6,11,11,11, 
 长期待摊费用摊销(万元),199,56,36,28,16,1,--,40,43,9,2,29,20,20,20, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
