 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),42625,40236,37578,60062,27152,20550,21283,25170,23403,17186,14610, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),545,551,2306,235,--,--,--,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),891,3570,721,990,1801,1761,956,1538,1818,2402,1469, 
 经营活动现金流入小计(万元),44060,44357,40606,61286,28953,22310,22239,26708,25221,19588,16079, 
 购买商品、接受劳务支付的现金(万元),32804,28856,32693,23721,17561,17727,14968,16375,15444,13631,9074, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6695,5069,4516,4303,4499,3702,2463,1899,1297,1108,1156, 
 支付的各项税费(万元),1514,2326,7534,2614,1783,1949,1850,2177,2353,768,608, 
 支付的其他与经营活动有关的现金(万元),6155,2878,2822,2584,2115,2568,2335,1935,2932,3581,3312, 
 经营活动现金流出小计(万元),47168,39129,47565,33222,25958,25946,21616,22386,22025,19087,14150, 
 经营活动产生的现金流量净额(万元),-3108,5228,-6959,28064,2995,-3636,623,4322,3196,501,1930, 
 收回投资所收到的现金(万元),--,30000,45000,--,--,--,--,--,248,116,49, 
 取得投资收益所收到的现金(万元),--,242,246,--,--,--,--,0,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,1,1,--,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
