 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),50517,33694,36394,38383,30924,35549,40460, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),112,18,--,--,45,92,111, 
 收到的其他与经营活动有关的现金(万元),1355,703,409,1699,1574,1552,1387, 
 经营活动现金流入小计(万元),51984,34415,36803,40082,32543,37194,41959, 
 购买商品、接受劳务支付的现金(万元),32337,20651,17264,19224,16881,20637,26415, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6420,5253,5207,5054,4729,4159,3578, 
 支付的各项税费(万元),4995,3079,4351,4829,3095,4408,3160, 
 支付的其他与经营活动有关的现金(万元),7053,5753,5659,5262,5389,7455,5351, 
 经营活动现金流出小计(万元),50805,34737,32480,34369,30093,36659,38503, 
 经营活动产生的现金流量净额(万元),1179,-322,4322,5714,2450,534,3456, 
 收回投资所收到的现金(万元),--,--,--,4800,4400,--,--, 
 取得投资收益所收到的现金(万元),344,36,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,2,1,6,0,14,69, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),344,38,1,4806,4400,14,69, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5487,14083,4980,3394,3806,5789,1343, 
 投资所支付的现金(万元),719,4500,--,3400,5800,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
