 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),2152660,1879783,1675991,2499546,3119619,2600401,2367546,1802405,1799682,1630869,1083345,885246,626702,490210,385941, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 收到的税费返还(万元),6553,3290,6124,5206,8368,4784,6383,--,1036,3719,7937,31929,17163,0,0, 
 收到的其他与经营活动有关的现金(万元),--,--,--,--,--,--,19893,15756,4439,5819,2250,7630,11087,5779,6715, 
 经营活动现金流入小计(万元),2171607,1898449,1687566,2516290,3131561,2611384,2393823,1818161,1805157,1640407,1093533,924805,654951,495989,392657, 
 购买商品、接受劳务支付的现金(万元),1068524,822181,793520,1124971,1275483,1060723,898315,626414,526077,604598,332360,381580,280330,199658,151000, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),493372,391689,426111,443474,456730,377682,371334,326647,272865,293850,213083,103353,89802,87753,44714, 
 支付的各项税费(万元),98104,55624,105160,190180,247477,221987,140328,139278,133679,124230,77286,91625,79463,56221,30517, 
 支付的其他与经营活动有关的现金(万元),94370,81506,88709,102042,135905,104674,109960,90938,87029,57243,67138,51819,23154,26189,16121, 
 经营活动现金流出小计(万元),1754371,1351001,1413501,1860667,2115595,1765066,1519937,1183277,1019650,1079921,689867,628377,472749,369821,242352, 
 经营活动产生的现金流量净额(万元),417236,547448,274065,655623,1015966,846319,873886,634884,785507,560486,403666,296428,182202,126168,150304, 
