 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),99402,71544,52029,53352,66676,52903,38529,32745, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),870,477,449,629,361,215,88,264, 
 收到的其他与经营活动有关的现金(万元),1547,1476,683,254,391,674,132,154, 
 经营活动现金流入小计(万元),101819,73496,53161,54235,67428,53791,38749,33164, 
 购买商品、接受劳务支付的现金(万元),70107,53660,37376,39910,47236,36075,36343,28139, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8542,7036,5864,5044,4505,3847,2366,1499, 
 支付的各项税费(万元),4402,3430,3055,3414,2374,4086,817,1751, 
 支付的其他与经营活动有关的现金(万元),7685,5729,3798,3731,4751,3454,2964,2584, 
 经营活动现金流出小计(万元),90736,69854,50093,52098,58866,47462,42490,33974, 
 经营活动产生的现金流量净额(万元),11083,3642,3067,2136,8562,6329,-3741,-811, 
 收回投资所收到的现金(万元),89793,67450,37890,43450,6290,--,--,--, 
 取得投资收益所收到的现金(万元),184,100,89,115,33,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,12,214,3,--,6,35,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,-159, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,51,163,1337,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),89979,67562,38193,43568,6374,168,1372,-159, 
