 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),95486,91595,81835,67295,51678,47457, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1387,946,1168,581,1859,1694, 
 经营活动现金流入小计(万元),96874,92541,83003,67876,53537,49151, 
 购买商品、接受劳务支付的现金(万元),59132,48070,41602,33844,30487,25801, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18883,17033,15444,11945,10040,8225, 
 支付的各项税费(万元),6737,7583,5431,4912,3779,3976, 
 支付的其他与经营活动有关的现金(万元),9223,8846,8562,6471,6835,7055, 
 经营活动现金流出小计(万元),93975,81532,71039,57173,51142,45058, 
 经营活动产生的现金流量净额(万元),2899,11009,11964,10703,2395,4093, 
 收回投资所收到的现金(万元),526,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,441,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,53,46,56,1,169, 
 处置子公司及其他营业单位收到的现金净额(万元),--,4173,--,--,-441,--, 
 收到的其他与投资活动有关的现金(万元),62132,75929,11616,33700,0,336, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),62669,80155,11662,33756,1,505, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3898,4239,6528,5964,5586,4563, 
 投资所支付的现金(万元),5000,--,--,--,--,--, 
