 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),3062075,1321178,1041975,1249983,1137918,517880,500440,439811,303908,250438,175877,177247,152094, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),127230,65696,42283,52095,26384,19087,21874,20048,22825,16633,5315,7803,2372, 
 收到的其他与经营活动有关的现金(万元),96459,107019,67715,99710,40844,20276,24395,35336,5135,15603,2403,947,494, 
 经营活动现金流入小计(万元),3285765,1493894,1151973,1401788,1205146,557242,546709,495195,331869,282673,183595,185998,154960, 
 购买商品、接受劳务支付的现金(万元),2417981,1010045,817261,726022,816816,330124,382530,366115,227476,181924,127172,146716,107319, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),352154,173266,152563,157413,131700,57428,51131,45158,36936,25909,18530,15576,13778, 
 支付的各项税费(万元),82659,24180,26225,25954,46260,5205,11339,10816,9186,7725,3968,4305,4520, 
 支付的其他与经营活动有关的现金(万元),76450,94282,57862,46491,71802,22316,20016,19810,22726,23507,11575,7596,7495, 
 经营活动现金流出小计(万元),2929244,1301773,1053912,955880,1066578,415073,465015,441899,296325,239065,161245,174193,133113, 
 经营活动产生的现金流量净额(万元),356522,192120,98061,445908,138568,142169,81695,53296,35545,43608,22350,11804,21847, 
 收回投资所收到的现金(万元),--,--,0,0,65270,--,--,--,--,--,8979,332,181, 
 取得投资收益所收到的现金(万元),--,0,1260,--,--,3,--,--,--,--,106,64,138, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),413,76,269,160,7875,19,304,17,216,107,30,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,11720,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),6455,1780,221004,3730,288,532,437,4272,6684,407,--,30,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
