 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),32477,29232,35816,33752,24886,20070,13549, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,827,506,47,--,--, 
 收到的其他与经营活动有关的现金(万元),1744,1212,--,--,--,128,319, 
 经营活动现金流入小计(万元),34220,30444,36642,34258,24933,20198,13868, 
 购买商品、接受劳务支付的现金(万元),12819,19296,17565,14768,7461,7870,4908, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5845,5001,4782,3876,2846,2070,1335, 
 支付的各项税费(万元),5516,4114,3203,4823,3275,4382,3333, 
 支付的其他与经营活动有关的现金(万元),4208,4134,2291,2871,3325,2273,1699, 
 经营活动现金流出小计(万元),28388,32545,27841,26337,16908,16595,11275, 
 经营活动产生的现金流量净额(万元),5832,-2101,8801,7921,8025,3603,2593, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),889,518,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,8,--,2,--,--,45, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),47000,866,300,376,350,7,960, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),47889,1393,300,378,350,7,1005, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1162,3787,7143,4480,1256,1660,3625, 
 投资所支付的现金(万元),--,10,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,17,217,1140,--, 
 支付的其他与投资活动有关的现金(万元),52000,30000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),53162,33797,7143,4497,1473,2801,3625, 
 投资活动产生的现金流量净额(万元),-5274,-32404,-6843,-4118,-1123,-2794,-2620, 
 吸收投资收到的现金(万元),--,35752,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),13500,1000,4000,5000,9800,7500,10700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),13500,36752,4000,5000,9800,7500,10700, 
 偿还债务支付的现金(万元),10000,2000,5000,7870,11430,9700,6850, 
 分配股利、利润或偿付利息所支付的现金(万元),3582,1364,85,270,2324,590,2529, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,130,210,49,66,57, 
 筹资活动现金流出小计(万元),13582,3364,5215,8350,13804,10356,9436, 
 筹资活动产生的现金流量净额(万元),-82,33389,-1215,-3350,-4004,-2856,1264, 
 汇率变动对现金及现金等价物的影响(万元),3,--,--,0,--,--,--, 
 现金及现金等价物净增加额(万元),479,-1116,743,453,2898,-2046,1237, 
 加:期初现金及现金等价物余额(万元),5265,6381,5638,5186,2287,4334,3097, 
 期末现金及现金等价物余额(万元),5744,5265,6381,5638,5186,2287,4334, 
 净利润(万元),7583,8003,7267,6375,5030,6445,5221, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),-158,791,1173,336,1200,516,553, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1746,1695,1095,1099,1060,999,839, 
 无形资产摊销(万元),89,82,73,42,24,22,22, 
 长期待摊费用摊销(万元),314,188,214,188,140,123,148, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,--,--,-2,--,--,-10, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),245,30,85,206,438,656,586, 
 投资损失(万元),-884,-518,--,--,--,--,--, 
 递延所得税资产减少(万元),138,-1000,-120,-143,216,-432,-426, 
 递延所得税负债增加(万元),--,-4,4,--,--,--,--, 
 存货的减少(万元),-2073,-21,54,-3387,1053,-1989,161, 
 经营性应收项目的减少(万元),2119,-10838,-545,2414,-8452,-2751,-9117, 
 经营性应付项目的增加(万元),-3287,-508,-499,793,7317,15,4616, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),5832,-2101,8801,7921,8025,3603,2593, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),5744,5265,6381,5638,5186,2287,4334, 
 现金的期初余额(万元),5265,6381,5638,5186,2287,4334,3097, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),479,-1116,743,453,2898,-2046,1237, 

