 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),231811,203646,156852,195391,173962,166331,144438,78568,60003,43766,32045,19217,11617, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),28,20,119,211,103,117,32,59,24,49,0,0,0, 
 收到的其他与经营活动有关的现金(万元),33386,32903,23039,21600,20073,19753,8655,8563,8492,5209,220,331,533, 
 经营活动现金流入小计(万元),265224,236568,180010,217202,194138,186200,153125,87190,68518,49025,32265,19548,12150, 
 购买商品、接受劳务支付的现金(万元),202723,202372,142486,147893,163266,142284,120900,70057,52777,35208,29505,15490,9383, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12317,11847,12085,11292,12522,10626,8185,6652,3886,2273,1137,601,449, 
 支付的各项税费(万元),6950,8003,7006,8111,8942,6105,5419,3903,2760,2528,1282,475,314, 
 支付的其他与经营活动有关的现金(万元),41905,35884,32147,40002,35318,28138,14943,11579,11585,3920,4881,923,728, 
 经营活动现金流出小计(万元),263895,258105,193724,207299,220047,187153,149447,92191,71008,43929,36806,17488,10874, 
 经营活动产生的现金流量净额(万元),1329,-21537,-13713,9903,-25909,-953,3678,-5001,-2489,5096,-4540,2060,1276, 
 收回投资所收到的现金(万元),5000,6245,6625,--,0,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),59,88,173,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,10,41,1784,2,1,15,--,--,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),17900,13105,--,0,627,--,--,--,--,--,0,85,0, 
 收到的其他与投资活动有关的现金(万元),383,2800,--,--,--,--,--,--,--,--,0,0,41, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),23342,22248,6838,1784,629,1,15,0,0,--,0,85,41, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),40300,2894,13801,9857,3309,6017,2016,2070,2275,405,902,422,310, 
 投资所支付的现金(万元),27829,12996,22655,20875,7380,--,2,1900,--,--,0,28,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,2124,--,3633,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,2800,868,69,--,--,--,--,--,172,41,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),68129,15890,41380,31600,14390,6017,2018,3970,2275,405,1074,490,310, 
 投资活动产生的现金流量净额(万元),-44787,6357,-34542,-29816,-13762,-6016,-2003,-3970,-2275,-405,-1074,-405,-269, 
 吸收投资收到的现金(万元),20,3520,2540,101540,23509,5496,728,914,--,37000,3200,4569,200, 
 其中：子公司吸收少数股东投资收到的现金(万元),20,3520,270,140,-964,2074,728,914,--,--,0,0,0, 
 取得借款收到的现金(万元),128595,102150,61364,64900,47096,29690,29200,8000,1000,3000,4000,510,1000, 
 发行债券收到的现金(万元),--,29940,39920,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),7875,13014,6958,4437,7044,10317,61,322,182,--,0,0,0, 
 筹资活动现金流入小计(万元),136490,148624,110782,170878,77649,45503,29989,9236,1182,40000,7200,5079,1200, 
 偿还债务支付的现金(万元),128200,104552,66000,56696,37615,25800,11400,1000,2000,5000,510,1000,961, 
 分配股利、利润或偿付利息所支付的现金(万元),10109,7841,3875,5564,3786,2736,2329,1600,1640,254,191,62,63, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),7164,6934,12151,6039,5995,7951,4592,2445,1989,2912,393,476,131, 
 筹资活动现金流出小计(万元),145472,119327,82026,68299,47396,36487,18321,5045,5629,8166,1095,1538,1155, 
 筹资活动产生的现金流量净额(万元),-8982,29297,28756,102579,30253,9015,11668,4191,-4447,31834,6105,3540,44, 
