 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),89971,69095,50465,51993,52249,40015,35439, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),535,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2324,902,2415,228,376,548,537, 
 经营活动现金流入小计(万元),92830,69997,52880,52221,52625,40562,35976, 
 购买商品、接受劳务支付的现金(万元),39080,28675,22496,22734,24706,18878,17896, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12489,10895,9385,9802,8215,6932,5551, 
 支付的各项税费(万元),6307,6835,4625,5711,6973,4875,4851, 
 支付的其他与经营活动有关的现金(万元),3925,3315,2656,2758,2059,1975,1695, 
 经营活动现金流出小计(万元),61801,49721,39162,41006,41954,32661,29993, 
 经营活动产生的现金流量净额(万元),31029,20276,13718,11215,10672,7901,5983, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),285,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,23,21,26,59,11,140, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),17800,530,208,3728,7460,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18096,553,229,3754,7519,11,140, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),41843,26048,20588,13961,13198,598,2368, 
 投资所支付的现金(万元),--,1020,1020,--,--,2,10, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),27800,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),69643,27068,21608,13961,13198,600,2378, 
 投资活动产生的现金流量净额(万元),-51547,-26515,-21378,-10206,-5679,-589,-2238, 
 吸收投资收到的现金(万元),2940,56214,2940,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),2940,--,2940,--,--,--,--, 
 取得借款收到的现金(万元),23375,19271,6685,4133,8479,6727,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,270,--,2161,--,--, 
 筹资活动现金流入小计(万元),26315,75486,9895,4133,10640,6727,0, 
 偿还债务支付的现金(万元),14772,2919,2573,1939,12052,3875,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),11802,623,163,15,4093,7861,1372, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),361,2084,693,1360,--,2994,279, 
 筹资活动现金流出小计(万元),26934,5626,3429,3313,16146,14730,2651, 
 筹资活动产生的现金流量净额(万元),-619,69859,6466,820,-5506,-8003,-2651, 
 汇率变动对现金及现金等价物的影响(万元),-17,-32,-37,-96,42,--,--, 
 现金及现金等价物净增加额(万元),-21154,63589,-1232,1733,-472,-691,1094, 
 加:期初现金及现金等价物余额(万元),65810,2221,3453,1720,2192,2883,1789, 
 期末现金及现金等价物余额(万元),44656,65810,2221,3453,1720,2192,2883, 
 净利润(万元),17372,15312,13663,11297,14009,10664,9514, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),-120,400,142,30,-96,205,149, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8736,6260,3941,2664,2302,2168,1657, 
 无形资产摊销(万元),146,98,151,96,99,96,92, 
 长期待摊费用摊销(万元),145,57,40,8,8,39,70, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),27,26,133,70,53,152,-82, 
 固定资产报废损失(万元),1,6,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),1168,678,191,128,229,211,216, 
 投资损失(万元),-268,130,371,--,--,--,--, 
 递延所得税资产减少(万元),-1127,-128,30,-105,-208,33,90, 
 递延所得税负债增加(万元),1072,--,--,--,--,--,--, 
 存货的减少(万元),-6287,-3692,481,-4282,-1189,-1825,-2472, 
 经营性应收项目的减少(万元),2098,-9917,-7756,-1272,-6280,-6325,-6976, 
 经营性应付项目的增加(万元),8178,11070,2466,2583,1744,2484,3724, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),-114,-24,-136,--,--,--,--, 
 经营活动产生现金流量净额(万元),31029,20276,13718,11215,10672,7901,5983, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),44656,65810,2221,3453,1720,2192,2883, 
 现金的期初余额(万元),65810,2221,3453,1720,2192,2883,1789, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21154,63589,-1232,1733,-472,-691,1094, 

