 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),41706,44670,49917,44578,49762,46245,43007,45207,39623,39884,51871,72246,84272, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),--,72,81,14,19,--,--,--,43,634,593,642,1977, 
 收到的其他与经营活动有关的现金(万元),2594,1611,2000,2542,2954,4299,7825,5304,8118,6038,5790,5463,3761, 
 经营活动现金流入小计(万元),44300,46353,51998,47133,52735,50545,50832,50511,47784,46555,58255,78352,90010, 
 购买商品、接受劳务支付的现金(万元),29816,36564,37860,36682,33229,34233,30476,34506,28009,28583,43730,53095,69999, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4831,4994,6326,5889,6288,4738,4294,3532,3516,2821,3739,3023,2061, 
 支付的各项税费(万元),1921,2030,2353,2042,3721,2187,2160,2637,2321,1784,2339,2213,1989, 
 支付的其他与经营活动有关的现金(万元),8128,5596,5800,5006,7161,7862,11274,7635,11105,9374,7247,10002,8534, 
 经营活动现金流出小计(万元),44695,49184,52338,49619,50399,49020,48202,48311,44950,42561,57056,68334,82583, 
 经营活动产生的现金流量净额(万元),-396,-2831,-340,-2486,2336,1525,2629,2201,2834,3994,1199,10018,7427, 
 收回投资所收到的现金(万元),--,3965,2550,850,--,8560,--,--,259,0,0,10,0, 
 取得投资收益所收到的现金(万元),--,10,2,3,--,68,140,176,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),50,7,3,8,4,803,1126,1316,1165,13,20,7,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,628,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),3736,837,247,240,650,--,--,--,--,0,0,0,261, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0, 
