 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),385010,254977,69260,60743,49614,46944,39236,36649, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5304,644,--,--,--,520,--,361, 
 收到的其他与经营活动有关的现金(万元),797,763,1083,850,407,331,444,177, 
 经营活动现金流入小计(万元),391111,256384,70343,61593,50022,47795,39680,37186, 
 购买商品、接受劳务支付的现金(万元),231423,147438,29258,23853,19187,20261,13865,23280, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),82577,64537,10007,8007,6980,5510,3847,2774, 
 支付的各项税费(万元),29585,19571,7049,10613,7457,6803,6291,5693, 
 支付的其他与经营活动有关的现金(万元),35142,20660,4206,3029,2517,2208,2293,2196, 
 经营活动现金流出小计(万元),378726,252205,50521,45502,36141,34782,26297,33944, 
 经营活动产生的现金流量净额(万元),12385,4179,19822,16091,13880,13013,13383,3242, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,25,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),270,50,9,31,27,0,2,24, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),117,--,336,619,844,489,2961,150, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),387,50,345,650,871,489,2987,174, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),35892,33587,17650,13049,3661,7145,5803,2495, 
 投资所支付的现金(万元),--,1294,--,--,--,1956,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,-13942,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,858,--,--,219,--,240,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),35892,21798,17650,13049,3880,9100,6043,2495, 
 投资活动产生的现金流量净额(万元),-35505,-21749,-17305,-12399,-3009,-8611,-3055,-2320, 
 吸收投资收到的现金(万元),--,18290,--,67285,1000,--,--,6563, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,1000,--,--,1400, 
 取得借款收到的现金(万元),42217,123931,--,--,3000,3000,3000,3350, 
 发行债券收到的现金(万元),55506,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),6466,8083,--,1145,115,300,50,--, 
 筹资活动现金流入小计(万元),104190,150305,0,68430,4115,3300,3050,9913, 
 偿还债务支付的现金(万元),60096,182991,--,3000,3700,3000,3350,6000, 
 分配股利、利润或偿付利息所支付的现金(万元),15968,10563,10000,3716,4044,2909,2410,2526, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1270,575,116,1601,307,--,285,72, 
 筹资活动现金流出小计(万元),77334,194130,10116,8317,8051,5909,6045,8598, 
 筹资活动产生的现金流量净额(万元),26856,-43825,-10116,60113,-3936,-2609,-2995,1315, 
 汇率变动对现金及现金等价物的影响(万元),2001,-46,40,-35,37,-1,-8,2, 
 现金及现金等价物净增加额(万元),5736,-61442,-7559,63770,6972,1791,7325,2240, 
 加:期初现金及现金等价物余额(万元),29844,91286,98845,35075,28104,26312,18987,16748, 
 期末现金及现金等价物余额(万元),35580,29844,91286,98845,35075,28104,26312,18987, 
 净利润(万元),13497,13357,11279,13527,13469,13108,12339,11774, 
 少数股东损益(万元),--,--,--,--,-165,7,18,-43, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2454,342,-186,1159,624,121,78,348, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),9227,7388,3929,2820,2485,1746,1514,1408, 
 无形资产摊销(万元),2405,1316,288,350,259,230,180,70, 
 长期待摊费用摊销(万元),217,451,169,94,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),80,37,-167,147,-18,0,-0,-1, 
 固定资产报废损失(万元),1,--,--,0,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),8407,5870,-38,67,193,184,229,95, 
 投资损失(万元),--,--,--,--,-246,--,--,--, 
 递延所得税资产减少(万元),-4574,-2009,-547,-540,-238,-620,-121,-259, 
 递延所得税负债增加(万元),3744,-271,-54,-58,182,--,--,--, 
 存货的减少(万元),-4363,-29291,-3214,214,-1530,-1406,590,-5231, 
 经营性应收项目的减少(万元),-11511,-8075,523,-7205,-5504,-1340,-3400,-6603, 
 经营性应付项目的增加(万元),-7199,15039,8137,5914,4107,731,1737,1362, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,25,-299,-399,262,250,218,323, 
 经营活动产生现金流量净额(万元),12385,4179,19822,16091,13880,13013,13383,3242, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),35580,29844,91286,98845,35075,28104,26312,18987, 
 现金的期初余额(万元),29844,91286,98845,35075,28104,26312,18987,16748, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5736,-61442,-7559,63770,6972,1791,7325,2240, 

