 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),20430,17900,12597,15717,18202,22405,20206,21287,20683,13163,11984, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,142, 
 收到的其他与经营活动有关的现金(万元),1058,869,2670,2749,3392,3923,1382,2601,1048,951,1544, 
 经营活动现金流入小计(万元),21488,18770,15268,18466,21595,26328,21589,23889,21731,14114,13670, 
 购买商品、接受劳务支付的现金(万元),8861,6991,3732,6007,7703,11679,9629,12458,10726,8436,7269, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4984,3868,3335,4147,4882,4771,4590,3616,2269,1217,882, 
 支付的各项税费(万元),2193,1829,1091,2065,4070,3109,3725,2567,2275,1559,1026, 
 支付的其他与经营活动有关的现金(万元),4364,3455,2803,3515,4885,4463,4403,3252,3366,2441,2169, 
 经营活动现金流出小计(万元),20401,16143,10962,15735,21540,24022,22347,21893,18636,13652,11347, 
 经营活动产生的现金流量净额(万元),1087,2627,4306,2731,55,2306,-758,1996,3095,461,2323, 
 收回投资所收到的现金(万元),69539,50100,14450,27200,16500,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),725,663,130,190,325,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,4,4,--,32,--,--,9,3,7,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,721,--,479,--,316,310,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),70279,50767,14584,28112,16857,479,0,325,313,7,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1138,1361,1059,1261,1527,3609,984,1582,2989,857,3758, 
 投资所支付的现金(万元),73060,69835,19889,27984,16799,6000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,1,--,187,79,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),74198,71196,20949,29246,18326,9796,1063,1582,2989,857,3758, 
 投资活动产生的现金流量净额(万元),-3919,-20429,-6364,-1134,-1469,-9317,-1063,-1257,-2676,-849,-3757, 
 吸收投资收到的现金(万元),147,196,--,84,14,--,38086,--,4392,20,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),147,--,--,84,14,--,--,--,--,20,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,2500,5700,3100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,10,277,1738, 
 筹资活动现金流入小计(万元),147,196,0,84,14,0,38086,0,6902,5997,4838, 
 偿还债务支付的现金(万元),12,12,12,12,12,12,2012,512,2512,4000,4300, 
 分配股利、利润或偿付利息所支付的现金(万元),333,1,137,478,540,887,744,201,113,114,177, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),86,--,--,--,--,18,--,--,1497,844,1414, 
 筹资活动现金流出小计(万元),431,13,149,490,552,917,2756,713,4122,4958,5890, 
 筹资活动产生的现金流量净额(万元),-284,183,-149,-406,-538,-917,35330,-713,2780,1039,-1052, 
 汇率变动对现金及现金等价物的影响(万元),-11,-28,23,20,-4,-19,-2,-3,--,--,--, 
 现金及现金等价物净增加额(万元),-3127,-17648,-2184,1211,-1956,-7947,33507,23,3199,651,-2486, 
 加:期初现金及现金等价物余额(万元),8997,26644,28828,27617,29573,37520,4013,3991,792,141,2628, 
 期末现金及现金等价物余额(万元),5869,8997,26644,28828,27617,29573,37520,4013,3991,792,141, 
 净利润(万元),1133,2295,-2362,604,4682,5862,6636,6073,4328,2237,967, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),145,318,1467,1428,797,809,517,222,204,-22,520, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1438,1312,1260,1151,1020,1035,949,703,598,476,414, 
 无形资产摊销(万元),104,103,113,114,127,148,133,124,123,117,78, 
 长期待摊费用摊销(万元),27,15,19,13,4,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),28,-75,-24,-49,33,-9,-12,-11,-18,-12,-1, 
 固定资产报废损失(万元),--,--,--,5,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),-211,-141,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),7,1,1,2,3,3,64,201,78,110,36, 
 投资损失(万元),-916,-108,-227,-175,-217,-81,--,--,--,--,--, 
 递延所得税资产减少(万元),-25,-247,44,-241,-118,-113,-76,-51,-48,4,-63, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-5099,-89,-408,3005,629,-2945,-2174,-3538,-2431,-244,-1406, 
 经营性应收项目的减少(万元),767,-2667,2791,1160,-3631,-2739,-5473,-2385,-2787,-874,-1561, 
 经营性应付项目的增加(万元),3690,1910,1634,-4285,-3274,336,-1321,659,3048,-1331,3338, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1087,2627,4306,2731,55,2306,-758,1996,3095,461,2323, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5869,8997,26644,28828,27617,29573,37520,4013,3991,792,141, 
 现金的期初余额(万元),8997,26644,28828,27617,29573,37520,4013,3991,792,141,2628, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3127,-17648,-2184,1211,-1956,-7947,33507,23,3199,651,-2486, 

