 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),342764,262336,186500,153036,134372,140443, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),7896,8113,3426,3093,2303,2319, 
 收到的其他与经营活动有关的现金(万元),5403,3791,2749,3048,3638,2914, 
 经营活动现金流入小计(万元),356062,274239,192675,159177,140313,145676, 
 购买商品、接受劳务支付的现金(万元),146504,112138,83868,82217,90413,108359, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16767,14708,12092,10403,10199,9073, 
 支付的各项税费(万元),43815,45804,20072,11532,8568,11574, 
 支付的其他与经营活动有关的现金(万元),27439,22515,19031,15702,16472,15093, 
 经营活动现金流出小计(万元),234526,195165,135063,119853,125652,144099, 
 经营活动产生的现金流量净额(万元),121537,79074,57613,39324,14660,1577, 
 收回投资所收到的现金(万元),49375,11916,65583,274875,107120,43991, 
 取得投资收益所收到的现金(万元),--,200,116,292,605,803, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),171,120,2850,1409,1787,44, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,742,--,--,--, 
 收到的其他与投资活动有关的现金(万元),10077,10559,40608,35595,86554,100560, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),59623,22795,109899,312171,196066,145398, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17303,8886,11898,9296,5952,14581, 
 投资所支付的现金(万元),90641,13671,45025,270436,96678,42977, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,13936,20420,37111,84114,95019, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),107945,36494,77344,316843,186744,152576, 
 投资活动产生的现金流量净额(万元),-48321,-13699,32556,-4672,9322,-7178, 
 吸收投资收到的现金(万元),105,100,85,180,--,60, 
 其中：子公司吸收少数股东投资收到的现金(万元),105,100,85,180,--,60, 
 取得借款收到的现金(万元),40000,50132,99639,220193,161601,156448, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,23300,90174,94309,78840, 
 筹资活动现金流入小计(万元),40105,50232,123024,310547,255910,235348, 
 偿还债务支付的现金(万元),47000,76744,120764,249585,153407,143132, 
 分配股利、利润或偿付利息所支付的现金(万元),40004,16258,46362,19714,22223,14545, 
 其中：子公司支付给少数股东的股利、利润(万元),21,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1226,4479,38508,67955,94280,76650, 
 筹资活动现金流出小计(万元),88230,97481,205633,337254,269909,234327, 
 筹资活动产生的现金流量净额(万元),-48125,-47249,-82610,-26707,-13999,1021, 
 汇率变动对现金及现金等价物的影响(万元),1420,-1798,1674,1403,171,-701, 
 现金及现金等价物净增加额(万元),26510,16327,9233,9348,10155,-5281, 
 加:期初现金及现金等价物余额(万元),57729,41401,32169,22820,12666,17947, 
 期末现金及现金等价物余额(万元),84239,57729,41401,32169,22820,12666, 
 净利润(万元),110836,95537,36471,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),927,394,6075,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6346,6860,5422,--,--,--, 
 无形资产摊销(万元),212,179,181,--,--,--, 
 长期待摊费用摊销(万元),733,863,955,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),255,170,-16,--,--,--, 
 固定资产报废损失(万元),448,--,--,--,--,--, 
 公允价值变动损失(万元),-34,-2,710,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),526,4173,3014,--,--,--, 
 投资损失(万元),-2245,-1759,-868,--,--,--, 
 递延所得税资产减少(万元),-352,-547,-1681,--,--,--, 
 递延所得税负债增加(万元),--,--,-211,--,--,--, 
 存货的减少(万元),-9962,-8461,-33,--,--,--, 
 经营性应收项目的减少(万元),-564,-25064,-9970,--,--,--, 
 经营性应付项目的增加(万元),13553,5895,9178,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),858,836,8387,--,--,--, 
 经营活动产生现金流量净额(万元),121537,79074,57613,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),84239,57729,41401,32169,22820,12666, 
 现金的期初余额(万元),57729,41401,32169,22820,12666,17947, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),26510,16327,9233,9348,10155,-5281, 

