 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),71171,43615,32426,28621,26416,23813,21681, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),323,2,--,--,66,27,--, 
 收到的其他与经营活动有关的现金(万元),1035,479,233,379,75,254,219, 
 经营活动现金流入小计(万元),72528,44095,32659,29000,26557,24094,21900, 
 购买商品、接受劳务支付的现金(万元),50106,33000,19862,17103,18633,16283,13526, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7721,4087,2910,2634,1859,1197,1053, 
 支付的各项税费(万元),1912,1954,2760,2643,1444,1494,1672, 
 支付的其他与经营活动有关的现金(万元),3948,2555,1668,1312,933,863,632, 
 经营活动现金流出小计(万元),63688,41596,27200,23692,22870,19836,16884, 
 经营活动产生的现金流量净额(万元),8841,2499,5459,5308,3687,4258,5016, 
 收回投资所收到的现金(万元),30900,52000,--,--,--,--,2105, 
 取得投资收益所收到的现金(万元),110,250,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,--,48,2,--,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31014,52250,48,2,0,1,2105, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11675,12701,4010,1805,1058,4033,6876, 
 投资所支付的现金(万元),22900,60000,--,--,--,--,2100, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),16132,760,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),50707,73461,4010,1805,1058,4033,8976, 
 投资活动产生的现金流量净额(万元),-19693,-21211,-3961,-1803,-1058,-4032,-6871, 
 吸收投资收到的现金(万元),2895,24540,--,--,--,1440,4120, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),15721,2370,3937,5464,4598,4491,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),6504,2839,1368,1684,1612,1489,2400, 
 筹资活动现金流入小计(万元),25121,29749,5305,7147,6210,7420,10520, 
 偿还债务支付的现金(万元),3619,3845,3402,7027,5854,2247,3100, 
 分配股利、利润或偿付利息所支付的现金(万元),1434,2489,1370,1472,800,1742,97, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7860,6680,1883,1241,1257,3233,5646, 
 筹资活动现金流出小计(万元),12913,13015,6655,9740,7911,7222,8843, 
 筹资活动产生的现金流量净额(万元),12208,16734,-1350,-2593,-1701,197,1677, 
 汇率变动对现金及现金等价物的影响(万元),156,-276,190,144,3,-56,-22, 
 现金及现金等价物净增加额(万元),1512,-2253,337,1056,931,367,-200, 
 加:期初现金及现金等价物余额(万元),1183,3437,3100,2044,1112,745,945, 
 期末现金及现金等价物余额(万元),2696,1183,3437,3100,2044,1112,745, 
 净利润(万元),4424,4542,--,4515,4407,4171,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),809,83,--,109,144,43,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3108,1742,--,1208,1077,703,--, 
 无形资产摊销(万元),224,51,--,48,47,47,--, 
 长期待摊费用摊销(万元),45,7,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),21,--,--,3,--,12,--, 
 固定资产报废损失(万元),40,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),277,364,--,-21,193,258,--, 
 投资损失(万元),-95,-245,--,--,--,--,--, 
 递延所得税资产减少(万元),-111,-20,--,-86,0,-17,--, 
 递延所得税负债增加(万元),-15,--,--,--,--,--,--, 
 存货的减少(万元),-1947,-3026,--,1559,-1048,562,--, 
 经营性应收项目的减少(万元),-4704,-760,--,-1520,-1284,161,--, 
 经营性应付项目的增加(万元),5927,61,--,-503,153,-1686,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),837,-299,--,-4,--,5,--, 
 经营活动产生现金流量净额(万元),8841,2499,--,5308,3687,4258,--, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),2696,1183,3437,3100,2044,1112,745, 
 现金的期初余额(万元),1183,3437,3100,2044,1112,745,945, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1512,-2253,337,1056,931,367,-200, 

