 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),120238,94395,63197,45576,62757,55362,40722,40779, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,13, 
 收到的其他与经营活动有关的现金(万元),1853,780,325,296,201,95,632,161, 
 经营活动现金流入小计(万元),122091,95176,63522,45872,62957,55457,41354,40953, 
 购买商品、接受劳务支付的现金(万元),80604,63002,36624,28787,37351,38768,24097,30214, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12778,11755,7589,6277,6323,5988,4839,2456, 
 支付的各项税费(万元),7741,5175,4646,5088,5256,4113,2899,2510, 
 支付的其他与经营活动有关的现金(万元),4682,3611,2715,2558,2845,3574,3146,1641, 
 经营活动现金流出小计(万元),105804,83543,51575,42711,51775,52443,34981,36821, 
 经营活动产生的现金流量净额(万元),16287,11633,11947,3161,11182,3014,6374,4132, 
 收回投资所收到的现金(万元),--,--,--,--,--,800,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,2,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),144088,68091,33953,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),144088,68091,33954,0,0,800,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5671,9420,4507,5652,10301,2371,7465,7939, 
 投资所支付的现金(万元),837,--,--,--,--,--,800,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7037,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),146635,59800,45800,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),160180,69220,50307,5652,10301,2371,8265,7939, 
 投资活动产生的现金流量净额(万元),-16092,-1129,-16353,-5652,-10301,-1571,-8265,-7939, 
 吸收投资收到的现金(万元),352,3565,--,33052,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9500,3000,3400,5400,16200,12200,22050,17975, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9852,6565,3400,38452,16200,12200,22050,17975, 
 偿还债务支付的现金(万元),3674,5200,6775,16700,12690,14385,16975,11347, 
 分配股利、利润或偿付利息所支付的现金(万元),3733,1249,1497,735,1068,1106,1017,682, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1951,--,--,492,55,83,190,70, 
 筹资活动现金流出小计(万元),9357,6449,8272,17928,13813,15574,18182,12099, 
 筹资活动产生的现金流量净额(万元),494,116,-4872,20524,2387,-3374,3868,5876, 
 汇率变动对现金及现金等价物的影响(万元),2,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),692,10620,-9278,18033,3269,-1931,1976,2069, 
 加:期初现金及现金等价物余额(万元),25272,14652,23929,5897,2628,4559,2582,513, 
 期末现金及现金等价物余额(万元),25963,25272,14652,23929,5897,2628,4559,2582, 
 净利润(万元),16360,10819,6640,5014,6341,5004,4120,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),527,247,-1,352,57,15,29,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4009,2855,2541,2561,2492,2285,2182,--, 
 无形资产摊销(万元),170,167,203,214,220,220,197,--, 
 长期待摊费用摊销(万元),111,38,33,33,33,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,0,--,--,--,--,--, 
 固定资产报废损失(万元),5,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-138,27,-40,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),410,156,404,736,1068,1106,1017,--, 
 投资损失(万元),-764,-291,-153,--,--,--,--,--, 
 递延所得税资产减少(万元),-159,-54,25,-47,-3,28,17,--, 
 递延所得税负债增加(万元),23,4,--,--,--,--,--,--, 
 存货的减少(万元),3658,-6438,-5927,3417,3149,-6009,-2927,--, 
 经营性应收项目的减少(万元),-6192,2722,854,-6887,-708,-376,-1187,--, 
 经营性应付项目的增加(万元),-3361,1097,7367,-2233,-1468,742,2926,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),1630,284,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),16287,11633,11947,3161,11182,3014,6374,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25963,25272,14652,23929,5897,2628,4559,2582, 
 现金的期初余额(万元),25272,14652,23929,5897,2628,4559,2582,513, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),692,10620,-9278,18033,3269,-1931,1976,2069, 

