 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),55663,67273,47065,36507,32176,17921,13415,8381,9180,8192,7595,4055, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),869,299,41,--,--,19,--,159,70,398,0,0, 
 收到的其他与经营活动有关的现金(万元),1218,857,1354,1286,631,918,667,745,1228,1080,680,169, 
 经营活动现金流入小计(万元),57751,68428,48460,37793,32807,18857,14082,9285,10477,9670,8275,4223, 
 购买商品、接受劳务支付的现金(万元),28105,34539,15561,19184,15331,8712,3336,4203,4796,1055,1853,470, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),9876,9308,7716,6870,5551,3942,3547,2952,2055,1345,948,304, 
 支付的各项税费(万元),9990,10435,7677,5623,5735,3046,2438,2226,1781,1894,2240,962, 
 支付的其他与经营活动有关的现金(万元),8810,7442,6700,8665,6185,5850,3411,2071,2514,1642,1829,978, 
