 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),548909,431868,408057,377073,371820,278355,250071,185082,136233,99206, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2488,1969,1696,1425,1155,1432,695,1259,855,1330, 
 收到的其他与经营活动有关的现金(万元),2327,4181,8863,4456,1939,3554,4978,3723,2164,809, 
 经营活动现金流入小计(万元),553723,438018,418616,382954,374914,283340,255744,190064,139253,101345, 
 购买商品、接受劳务支付的现金(万元),244351,210764,219622,227379,229082,162514,135943,118970,87214,59996, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),211413,168828,132823,105884,87434,73093,57226,38955,26743,21646, 
 支付的各项税费(万元),26751,20496,16894,16300,14526,12185,10133,7423,6533,4450, 
 支付的其他与经营活动有关的现金(万元),14557,12806,8229,7374,15658,18746,22323,13080,8311,5358, 
 经营活动现金流出小计(万元),497071,412894,377567,356938,346698,266538,225625,178428,128801,91450, 
 经营活动产生的现金流量净额(万元),56652,25124,41049,26017,28216,16801,30119,11636,10452,9895, 
 收回投资所收到的现金(万元),--,--,--,44,--,--,--,54,50,100, 
 取得投资收益所收到的现金(万元),--,--,--,18,--,--,2,2,27,28, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),25,69,3,41,34,45,11,32,21,39, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,0,50, 
 收到的其他与投资活动有关的现金(万元),--,--,--,875,683,543,444,338,175,91, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),25,69,3,977,717,588,457,427,273,309, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2121,6127,2370,1492,1382,1763,1622,1031,1762,283, 
 投资所支付的现金(万元),260,1363,160,--,--,--,--,100,100,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2381,7489,2530,1492,1382,1763,1622,1131,1862,283, 
 投资活动产生的现金流量净额(万元),-2355,-7420,-2527,-514,-666,-1174,-1165,-704,-1589,25, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,7200,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,0,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,7200,0,0,1000, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,0,1000, 
 分配股利、利润或偿付利息所支付的现金(万元),13351,11444,7630,4238,6358,5298,4636,3373,2812,2256, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,9,5,4,2, 
 筹资活动现金流出小计(万元),13351,11444,7630,4238,6358,5298,4645,3378,2815,3258, 
 筹资活动产生的现金流量净额(万元),-13351,-11444,-7630,-4238,-6358,-5298,2555,-3378,-2815,-2258, 
 汇率变动对现金及现金等价物的影响(万元),68,-88,105,42,12,-31,25,-1,-0,-1, 
 现金及现金等价物净增加额(万元),41013,6172,30997,21306,21204,10298,31533,7553,6048,7661, 
 加:期初现金及现金等价物余额(万元),156839,150666,119669,98363,77159,66859,35325,27772,21725,14063, 
 期末现金及现金等价物余额(万元),197852,156839,150666,119669,98363,77157,66859,35325,27772,21725, 
 净利润(万元),32054,23349,19172,16794,14842,13476,11124,7884,6162,4588, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1947,5802,3062,3066,1968,1184,911,715,407,402, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1514,1334,1162,989,875,789,964,866,822,753, 
 无形资产摊销(万元),407,545,562,500,375,361,301,190,202,209, 
 长期待摊费用摊销(万元),85,91,91,91,91,45,--,--,0,1, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),86,141,2,12,30,330,82,4,41,-8, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,-872,-683,-543,-461,-332,-171,-82, 
 投资损失(万元),3,0,--,-18,--,--,-2,-2,-41,-82, 
 递延所得税资产减少(万元),-773,-73,216,-541,-165,24,-88,-126,-30,5, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,0,--, 
 存货的减少(万元),-9128,11448,14689,-7070,5821,-3030,-3689,-9600,-2950,2642, 
 经营性应收项目的减少(万元),19713,-29673,-6342,-27683,-43064,-22008,-13485,-11717,-3983,-5422, 
 经营性应付项目的增加(万元),10746,10963,3841,42242,52577,26205,34213,24427,9922,6554, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,1197,4593,-1495,-4452,-31,248,-674,71,333, 
 经营活动产生现金流量净额(万元),56652,25124,41049,26017,28216,16801,30119,11636,10452,9895, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,0,--, 
 现金的期末余额(万元),197852,156839,150666,119669,98363,77157,66859,35325,27772,21725, 
 现金的期初余额(万元),156839,150666,119669,98363,77159,66859,35325,27772,21725,14063, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,0,--, 
 现金及现金等价物的净增加额(万元),41013,6172,30997,21306,21204,10298,31533,7553,6048,7661, 

