 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),253380,205197,148517,128846,177121,155137,121728,163666,221660,203603,172609,143187,187426, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),379,--,898,1274,788,2400,3670,2859,1920,1132,1130,1008,297, 
 收到的其他与经营活动有关的现金(万元),7740,4552,4995,3420,4823,5874,3423,5470,2923,8232,2846,2139,701, 
 经营活动现金流入小计(万元),261499,209749,154409,133539,182732,163411,128821,171995,226504,212967,176585,146334,188424, 
 购买商品、接受劳务支付的现金(万元),169498,134122,116973,88391,109990,139327,106063,124793,223726,160284,145119,107936,182404, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0, 
