 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),184561,29054,15307,21743,17988,21330,12030,11841,6251,3564,2074, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),-10302,80900,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),1948,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),68,334,396,54,88,--,1,--,1150,--,--, 
 收到的其他与经营活动有关的现金(万元),5314,9625,6437,2562,1123,1663,5437,389,86,43,1, 
 经营活动现金流入小计(万元),181588,119913,22141,24359,19199,22993,17469,12231,7487,3606,2075, 
 购买商品、接受劳务支付的现金(万元),173513,13453,88204,12991,16125,7244,7241,4792,3230,2685,2030, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),3422,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3320,4195,3652,4874,5241,4046,2698,1464,565,191,82, 
 支付的各项税费(万元),4372,7019,5944,2461,2955,3717,3530,2708,1259,1728,273, 
 支付的其他与经营活动有关的现金(万元),8027,23484,3335,3528,3996,2567,4239,1113,562,170,57, 
 经营活动现金流出小计(万元),234959,215237,101135,23854,28317,17573,17708,10077,5617,4774,2443, 
 经营活动产生的现金流量净额(万元),-53371,-95324,-78995,505,-9118,5421,-239,2154,1870,-1167,-368, 
 收回投资所收到的现金(万元),--,--,12558,1998,1862,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),216,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),31,306,3,4,158,3,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,29499,148,7,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1015,18558,14,7,1,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1262,48363,12723,2017,2021,3,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6460,6022,21665,13184,9323,7757,9160,751,1841,247,0, 
 投资所支付的现金(万元),500,23,49,14567,1680,1000,3271,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),12249,--,30000,48686,3298,4720,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),13220,219,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),32430,6264,51714,76437,14301,13477,12431,751,1841,247,0, 
 投资活动产生的现金流量净额(万元),-31168,42099,-38991,-74420,-12279,-13474,-12431,-751,-1841,-247,-0, 
 吸收投资收到的现金(万元),5667,1156,72397,--,--,--,79007,--,5553,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),5667,1156,20000,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),33800,208,46055,24918,5658,--,3500,2000,4140,2540,220, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),74397,93401,109680,59712,--,--,--,--,1254,1710,1610, 
 筹资活动现金流入小计(万元),113864,94765,228133,84630,5658,0,82507,2000,10947,4250,1830, 
 偿还债务支付的现金(万元),3573,19064,11560,17358,5658,2000,7115,4100,4580,220,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1974,413,2058,2522,2144,2077,95,805,815,28,10, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),45271,42253,62929,900,--,--,646,--,3064,710,672, 
 筹资活动现金流出小计(万元),50817,61730,76547,20781,7802,4077,7856,4905,8458,958,682, 
 筹资活动产生的现金流量净额(万元),63047,33035,151586,63849,-2144,-4077,74651,-2905,2489,3292,1149, 
 汇率变动对现金及现金等价物的影响(万元),188,-1092,941,-72,-73,-4,-17,--,-6,--,--, 
 现金及现金等价物净增加额(万元),-21303,-21283,34541,-10138,-23614,-12135,61963,-1502,2512,1878,780, 
 加:期初现金及现金等价物余额(万元),33029,54312,19771,29909,53523,65658,3695,5196,2685,807,26, 
 期末现金及现金等价物余额(万元),11726,33029,54312,19771,29909,53523,65658,3695,5196,2685,807, 
 净利润(万元),19917,20595,-44296,8511,9486,7940,10382,9907,6165,4155,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),24409,7786,51773,3132,754,512,424,-28,85,171,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1393,3431,3767,3285,2342,1982,941,215,90,17,--, 
 无形资产摊销(万元),56,279,240,274,256,99,34,17,2,--,--, 
 长期待摊费用摊销(万元),330,155,133,133,130,37,4,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),22,106,745,21,86,4,6,--,--,--,--, 
 固定资产报废损失(万元),93,0,165,0,--,0,0,--,--,--,--, 
 公允价值变动损失(万元),--,0,0,0,--,0,0,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),2083,1899,1486,-1462,238,28,92,70,83,71,--, 
 投资损失(万元),-3099,2926,-1011,-17,-3168,-632,65,--,--,--,--, 
 递延所得税资产减少(万元),-2314,-1341,1537,-1591,-114,-57,-164,-16,-6,-13,--, 
 递延所得税负债增加(万元),5617,2351,-688,1130,-104,-12,0,--,--,--,--, 
 存货的减少(万元),2229,-882,-215,-3751,-2384,-3102,-2463,-1132,-720,-592,--, 
 经营性应收项目的减少(万元),-213365,-296103,-94188,-39366,-10191,-2903,-17172,-7678,-5465,-4195,--, 
 经营性应付项目的增加(万元),109309,163412,1447,30081,-6578,1524,7612,799,1637,-781,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),-51,63,111,125,129,0,0,--,--,--,--, 
 经营活动产生现金流量净额(万元),-53371,-95324,-78995,505,-9118,5421,-239,2154,1870,-1167,--, 
 债务转为资本(万元),--,--,--,0,--,0,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,0,--,0,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,0,--,0,--,--,--,--,--, 
 现金的期末余额(万元),11726,33029,54312,19771,29909,53523,65658,3695,5196,2685,807, 
 现金的期初余额(万元),33029,54312,19771,29909,53523,65658,3695,5196,2685,807,26, 
 现金等价物的期末余额(万元),--,0,0,0,--,0,0,--,--,--,--, 
 现金等价物的期初余额(万元),--,0,0,0,--,0,0,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-21303,-21283,34541,-10138,-23614,-12135,61963,-1502,2512,1878,780, 

