 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),353842,278966,164637,103472,91580,65404,49665,44040,35829,28393,32859,29495, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5005,5673,4052,1496,--,--,--,--,--,--,41,137, 
 收到的其他与经营活动有关的现金(万元),35958,7346,8476,12916,7454,8345,1651,1612,8026,9568,3360,3683, 
 经营活动现金流入小计(万元),394804,291985,177165,117885,99034,73748,51316,45652,43855,37961,36260,33315, 
 购买商品、接受劳务支付的现金(万元),314846,253896,166788,113865,70798,64376,39596,36401,25338,15429,18634,18589, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),31539,23680,21740,13890,12040,8732,7120,5749,4253,2816,2643,2678, 
 支付的各项税费(万元),23382,17772,13923,7460,3897,2843,2226,2331,1948,595,1109,841, 
 支付的其他与经营活动有关的现金(万元),31141,38453,26823,14332,8985,6962,6666,4849,6056,3483,3336,3550, 
 经营活动现金流出小计(万元),400908,333801,229275,149547,95720,82913,55608,49331,37596,22324,25723,25658, 
 经营活动产生的现金流量净额(万元),-6104,-41816,-52110,-31662,3314,-9165,-4292,-3679,6259,15638,10537,7658, 
 收回投资所收到的现金(万元),160,--,--,--,111,1000,1000,634,--,--,137,72, 
 取得投资收益所收到的现金(万元),--,180,--,--,--,2,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,31,41,0,0,1493,2,1,1,64,4,58, 
 处置子公司及其他营业单位收到的现金净额(万元),432,430,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,1601,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),593,2242,41,0,111,2496,1002,634,1,64,141,130, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),63286,34766,17191,1699,1486,3935,3126,3268,9071,14228,3741,1880, 
 投资所支付的现金(万元),7020,10421,1357,--,--,1000,--,347,--,3678,418,27, 
 质押贷款净增加额(万元),--,1047,--,--,--,--,--,--,1680,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5359,--,18382,22401,--,5631,10517,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,10000,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),75665,46234,46929,24099,1486,10566,13643,3614,10751,17906,4159,1907, 
 投资活动产生的现金流量净额(万元),-75072,-43991,-46888,-24099,-1375,-8070,-12640,-2980,-10750,-17842,-4018,-1778, 
 吸收投资收到的现金(万元),3299,6048,55200,19363,22997,398,--,--,--,6341,524,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),3299,6048,3186,--,--,398,--,--,--,--,--,--, 
 取得借款收到的现金(万元),227564,174643,200026,174005,77772,93470,66300,39250,19430,25275,13425,10520, 
 发行债券收到的现金(万元),--,59100,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),433,1480,418,290,--,--,150,--,673,--,--,--, 
 筹资活动现金流入小计(万元),231296,241270,255644,193658,100769,93868,66450,39250,20103,31616,13949,10520, 
 偿还债务支付的现金(万元),172813,94681,114684,117020,79203,67017,45062,25062,22556,14388,15420,13230, 
 分配股利、利润或偿付利息所支付的现金(万元),26183,17403,14024,9662,9377,9955,5707,4007,3891,2972,2451,2334, 
 其中：子公司支付给少数股东的股利、利润(万元),2726,63,73,80,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),932,2438,516,94,229,169,113,266,166,--,--,--, 
 筹资活动现金流出小计(万元),199928,114523,129224,126776,88810,77140,50883,29335,26613,17360,17871,15564, 
 筹资活动产生的现金流量净额(万元),31368,126748,126420,66882,11960,16727,15567,9915,-6510,14255,-3922,-5044, 
 汇率变动对现金及现金等价物的影响(万元),-610,-707,162,28,--,--,0,-1,64,--,--,--, 
 现金及现金等价物净增加额(万元),-50418,40234,27584,11148,13899,-508,-1364,3254,-10937,12051,2597,836, 
 加:期初现金及现金等价物余额(万元),97804,57569,29986,18837,4938,5446,6811,3556,14493,5428,6521,5685, 
 期末现金及现金等价物余额(万元),47385,97804,57569,29986,18837,4938,5446,6811,3556,17479,9119,6521, 
 净利润(万元),31074,20782,14701,8146,5302,5909,7660,5656,4778,2853,2391,1840, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,23,331, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),6505,5311,664,915,638,57,180,73,206,193,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2645,2551,2184,1214,1030,796,611,509,495,807,2106,758, 
 无形资产摊销(万元),6030,3504,1497,682,549,583,200,121,3815,2123,82,7, 
 长期待摊费用摊销(万元),69,21,10,6,--,--,--,--,--,--,25,1035, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,5,52, 
 处置固定资产、无形资产和其他长期资产的损失(万元),3,-252,-11,2,0,-146,429,-278,9,10,16,-51, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,12, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),19573,14624,10391,9069,9474,8314,5607,4156,3018,2483,2456,2334, 
 投资损失(万元),-1916,-779,-726,-203,-185,-124,-515,22,-41,74,23,-72, 
 递延所得税资产减少(万元),-249,-937,18,-129,56,-375,5,-60,-82,-24,--,--, 
 递延所得税负债增加(万元),232,1278,176,377,49,186,-99,23,-13,--,--,--, 
 存货的减少(万元),-21024,-19886,-6683,4964,-960,-238,212,380,475,-320,-386,-1045, 
 经营性应收项目的减少(万元),-120870,-142837,-65869,-65221,-26873,-31722,-15587,-13215,7672,2028,4910,3095, 
 经营性应付项目的增加(万元),70337,71774,-8463,8517,14234,7595,-2994,-1067,-14073,4464,-1113,-639, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),1487,3030,--,--,--,--,--,--,--,947,--,--, 
 经营活动产生现金流量净额(万元),-6104,-41816,-52110,-31662,3314,-9165,-4292,-3679,6259,15638,10537,7658, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
