 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),464271,293728,319848,273816,166057,105513,147493,168260,112175,69437, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1442,1562,1761,275,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),904,1813,2264,6349,108,1155,832,20,88,505, 
 经营活动现金流入小计(万元),466617,297104,323873,280440,166165,106668,148325,168280,112263,69941, 
 购买商品、接受劳务支付的现金(万元),270842,200305,195150,178926,113197,118501,92804,71783,53837,43901, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),30383,28766,22666,19674,11231,10652,11419,10258,8946,9508, 
 支付的各项税费(万元),31747,21694,21259,15889,8574,7092,20339,18638,3630,2703, 
 支付的其他与经营活动有关的现金(万元),39206,28643,27273,21032,12695,11170,10267,12345,12773,6932, 
 经营活动现金流出小计(万元),372178,279409,266348,235520,145698,147416,134829,113024,79187,63044, 
 经营活动产生的现金流量净额(万元),94439,17694,57526,44920,20467,-40748,13496,55256,33077,6897, 
 收回投资所收到的现金(万元),8932,143629,10500,12000,--,100440,--,0,6066,--, 
 取得投资收益所收到的现金(万元),4305,5054,493,12795,2749,121,3029,42,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,215,1585,0,0,--,--,--,3,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,9296,--, 
 收到的其他与投资活动有关的现金(万元),--,--,867,--,6200,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),13261,148898,13444,24795,8949,100561,3029,42,15366,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),36357,50853,67745,113047,71677,59853,27383,34517,57100,84853, 
 投资所支付的现金(万元),8620,18031,163880,12000,--,105002,--,3136,21357,2000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,18914,-1510,25591,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),315,471,--,6200,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),45291,69355,231624,150162,70167,190447,27383,37653,78458,86853, 
 投资活动产生的现金流量净额(万元),-32031,79543,-218180,-125367,-61218,-89886,-24354,-37611,-63092,-86853, 
 吸收投资收到的现金(万元),--,--,387204,136779,--,--,170375,0,25000,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),217000,193732,200607,413100,178300,85500,42500,97550,88000,169690, 
 发行债券收到的现金(万元),--,--,--,--,39600,39500,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,670,7069,494,380,60,109,10524, 
 筹资活动现金流入小计(万元),217000,193732,587812,550549,224969,125494,213255,97610,113109,180214, 
 偿还债务支付的现金(万元),192676,226439,434207,383300,176300,70800,90050,78200,92690,83983, 
 分配股利、利润或偿付利息所支付的现金(万元),25325,11023,19839,37873,21496,27377,12332,12125,12606,14723, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),15002,1006,430,6713,1007,3375,647,247,1032,16, 
 筹资活动现金流出小计(万元),233003,238467,454477,427886,198803,101551,103029,90572,106328,98722, 
 筹资活动产生的现金流量净额(万元),-16003,-44736,133335,122663,26166,23942,110226,7038,6780,81492, 
 汇率变动对现金及现金等价物的影响(万元),3605,-2322,1336,691,47,-8,-2,-35,-23,-0, 
 现金及现金等价物净增加额(万元),50011,50180,-25983,42907,-14537,-106700,99366,24648,-23259,1536, 
 加:期初现金及现金等价物余额(万元),81052,30872,56855,13948,28485,135185,35819,11170,34429,32893, 
 期末现金及现金等价物余额(万元),131063,81052,30872,56855,13948,28485,135185,35819,11170,34429, 
 净利润(万元),29820,50519,32147,23873,67176,6443,33489,36628,17071,4322, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),16474,2934,-4096,2682,8230,806,514,77,1235,119, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),53372,49603,39081,31381,26359,19359,19150,19774,15133,7154, 
 无形资产摊销(万元),4140,2943,2679,896,512,374,372,441,240,127, 
 长期待摊费用摊销(万元),15,48,15,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),365,77,-769,-17,-0,-8,0,5,50,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,60,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),8321,5623,9937,11986,13776,8237,10873,12970,7994,1848, 
 投资损失(万元),-2042,-3677,-4144,-4447,-66312,-3173,-2738,-1581,-2156,--, 
 递延所得税资产减少(万元),257,3111,-1453,-986,-1973,-167,102,150,107,-181, 
 递延所得税负债增加(万元),-18,-64,-42,-40,247,1,74,--,-50,-12, 
 存货的减少(万元),628,-19368,1733,12591,-35343,-9955,-22017,-6549,-8077,-965, 
 经营性应收项目的减少(万元),14501,-72608,-9452,-22549,-14345,-37190,-18502,-4502,-8219,-4776, 
 经营性应付项目的增加(万元),-31395,-1446,-8109,-10450,22141,-25475,-7823,-2156,9689,-740, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),94439,17694,57526,44920,20467,-40748,13496,55256,33077,6897, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),131063,81052,30872,56855,13948,28485,135185,35819,11170,34429, 
 现金的期初余额(万元),81052,30872,56855,13948,28485,135185,35819,11170,34429,32893, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),50011,50180,-25983,42907,-14537,-106700,99366,24648,-23259,1536, 

