 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),144331,181366,182708,162437,75626,35863,33792,29837,21484,9473,8047, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),37,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),10926,22681,8474,6457,6938,2840,6526,2176,889,3236,925, 
 经营活动现金流入小计(万元),155294,204046,191182,168895,82564,38703,40319,32012,22373,12710,8972, 
 购买商品、接受劳务支付的现金(万元),103214,157342,196827,149375,68412,31019,36154,21263,11669,13085,7133, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9437,11563,10356,6932,2444,1349,978,659,414,208,179, 
 支付的各项税费(万元),4258,7055,2498,6385,4452,6453,5696,4480,2205,400,464, 
 支付的其他与经营活动有关的现金(万元),24598,20991,27703,20583,13018,7147,7472,3708,3621,1572,2148, 
 经营活动现金流出小计(万元),141507,196950,237384,183275,88326,45969,50300,30109,17909,15264,9924, 
 经营活动产生的现金流量净额(万元),13787,7096,-46202,-14380,-5762,-7266,-9981,1903,4464,-2554,-953, 
 收回投资所收到的现金(万元),252257,330364,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),2721,1978,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),91,293,--,--,2,37,--,--,--,12,--, 
 处置子公司及其他营业单位收到的现金净额(万元),333,--,535,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,3085,--,--,176,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),255401,332635,3620,0,2,212,--,0,0,12,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8743,8869,3299,6721,99,313,12,93,201,76,5, 
 投资所支付的现金(万元),256659,373900,40367,--,--,2000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,77836,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,1251,937,3421,--,--,2,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),265402,384020,44603,10143,77935,2313,13,93,201,76,5, 
 投资活动产生的现金流量净额(万元),-10001,-51385,-40983,-10143,-77933,-2101,-13,-93,-201,-64,-5, 
 吸收投资收到的现金(万元),--,--,217211,490,80435,490,63900,--,245,--,2500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,490,735,490,--,--,--,--,--, 
