 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),411372,346290,318219,288332,214465,226656,198785,165939,143152,129628,112283,92116,80037,70183, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),228,155,14,47,74,304,170,69,18,0,--,27,1,4, 
 收到的其他与经营活动有关的现金(万元),6122,8449,2606,1958,7401,1678,2845,1621,2009,1308,1555,730,625,676, 
 经营活动现金流入小计(万元),417722,354894,320839,290337,221940,228638,201800,167628,145180,130936,113839,92873,80662,70863, 
 购买商品、接受劳务支付的现金(万元),180517,149424,160372,156803,105215,119184,110753,97815,86479,76124,67551,55341,52909,46900, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),49395,42084,33831,31519,29632,24813,22575,16806,13879,11738,10154,7140,5960,4889, 
 支付的各项税费(万元),47226,37037,31119,25846,23094,19757,17230,12717,10390,9752,9718,8121,3954,4006, 
 支付的其他与经营活动有关的现金(万元),100131,81114,67802,55747,47976,45451,35825,32184,28253,27176,21766,17417,14740,14183, 
 经营活动现金流出小计(万元),377270,309659,293125,269914,205917,209205,186383,159521,139001,124790,109189,88018,77563,69979, 
 经营活动产生的现金流量净额(万元),40452,45235,27714,20424,16024,19433,15416,8108,6179,6146,4650,4855,3099,884, 
 收回投资所收到的现金(万元),--,--,2450,--,1400,--,--,--,--,20,--,0,170,6, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,1,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),64,2412,138,19,37,19,8,11,44,13,53,10,28,271, 
 处置子公司及其他营业单位收到的现金净额(万元),-663,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),280,6201,--,--,--,--,--,--,--,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),-320,8613,2588,19,1437,19,8,11,44,33,53,10,198,277, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17070,16601,10222,21663,26160,10363,7801,4621,8557,4215,3740,4196,3609,3199, 
 投资所支付的现金(万元),--,--,4212,--,--,1400,--,--,--,0,--,0,232,9, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),17000,21600,12000,--,--,--,--,13,--,997,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),34070,38201,26434,21663,26160,11763,7801,4633,8557,5212,3740,4196,3841,3208, 
 投资活动产生的现金流量净额(万元),-34389,-29587,-23846,-21644,-24723,-11743,-7792,-4622,-8513,-5180,-3687,-4186,-3643,-2932, 
 吸收投资收到的现金(万元),9771,--,59,53658,--,--,--,--,44,159,15154,300,0,2329, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,59,--,--,--,--,--,--,0,--,300,0,29, 
 取得借款收到的现金(万元),35718,21217,26300,25050,47200,22200,29630,19330,27710,21970,19900,27450,19000,17270, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 筹资活动现金流入小计(万元),45489,21217,26359,78708,47200,22200,29630,19330,27754,22129,35054,27750,19000,19599, 
 偿还债务支付的现金(万元),27202,24300,23800,38450,37900,23030,24230,16630,25330,17650,25670,26400,15170,16450, 
 分配股利、利润或偿付利息所支付的现金(万元),6397,4642,4075,4065,3747,3572,2556,2242,1659,2195,1424,1144,2952,828, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),216,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 筹资活动现金流出小计(万元),33815,28942,27875,42515,41647,26602,26786,18872,26989,19845,27094,27544,18122,17278, 
 筹资活动产生的现金流量净额(万元),11674,-7725,-1516,36193,5553,-4402,2844,458,765,2284,7960,206,878,2321, 
 汇率变动对现金及现金等价物的影响(万元),-30,8,17,6,-5,-24,19,-33,20,-10,-28,-5,-1,0, 
 现金及现金等价物净增加额(万元),17707,7931,2369,34979,-3151,3264,10487,3911,-1548,3241,8895,871,333,274, 
 加:期初现金及现金等价物余额(万元),74955,67024,64655,29676,32827,29563,19076,15166,16714,13473,4578,3707,3374,3100, 
 期末现金及现金等价物余额(万元),92662,74955,67024,64655,29676,32827,29563,19076,15166,16714,13473,4578,3707,3374, 
 净利润(万元),51916,37525,30169,25528,22125,17249,13813,10528,7511,5350,3982,2632,1493,1499, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),--,2144,2414,1660,1482,1222,349,388,254,371,352,308,-145,706, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3444,5652,4704,4540,4094,3532,3086,2669,2100,1814,1678,1388,1200,690, 
 无形资产摊销(万元),7523,412,423,418,279,138,112,97,141,212,273,265,235,169, 
 长期待摊费用摊销(万元),485,138,46,--,--,15,6,--,--,0,--,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),165,46,-1065,2,30,5,2,8,-18,27,23,14,47,82, 
 固定资产报废损失(万元),-610,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
