 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),464818,454114,419579,368063,369650,337691,314586,229983,184652,147480,132361, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),212,245,--,--,--,--,--,606,303,124,0, 
 收到的其他与经营活动有关的现金(万元),1240,3210,1198,1164,1997,1042,734,326,1836,642,2416, 
 经营活动现金流入小计(万元),466271,457569,420776,369226,371646,338733,315320,230914,186791,148246,134777, 
 购买商品、接受劳务支付的现金(万元),298047,287709,274672,272994,290526,277210,252789,209861,145733,116226,107929, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),32528,31810,26867,25111,24804,22412,19862,14984,11605,8645,7605, 
 支付的各项税费(万元),34851,20997,21681,14781,14892,12955,12624,10540,7090,6584,6982, 
 支付的其他与经营活动有关的现金(万元),4517,6708,4499,4545,4273,4945,3260,2599,2361,2295,3303, 
 经营活动现金流出小计(万元),369944,347225,327718,317431,334495,317522,288535,237983,166788,133751,125818, 
 经营活动产生的现金流量净额(万元),96327,110344,93058,51795,37152,21211,26785,-7069,20003,14496,8959, 
 收回投资所收到的现金(万元),329059,917468,76386,31900,26000,--,--,--,200,0,0, 
 取得投资收益所收到的现金(万元),5729,2751,905,1320,1365,--,--,--,8,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,3,1,8,47,4,18,--,70,3,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,33324,15875,--,--,--,--,--,1010,0,0, 
 收到的其他与投资活动有关的现金(万元),2364,5212,921,918,1002,13267,1161,219,35,21,19, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),337170,958759,94087,34146,28413,13270,1179,219,1323,25,21, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),50675,50096,51885,22069,26126,35608,47498,15158,23951,13870,10488, 
 投资所支付的现金(万元),326702,962762,131787,40272,52900,2000,--,1,530,200,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,26970,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,295,250,10,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),377376,1013154,183922,62351,79026,37608,47498,42129,24481,14070,10488, 
 投资活动产生的现金流量净额(万元),-40207,-54395,-89834,-28205,-50612,-24338,-46319,-41910,-23158,-14045,-10467, 
 吸收投资收到的现金(万元),--,--,--,--,3240,--,--,68724,19000,0,1, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,0,0,1, 
 取得借款收到的现金(万元),48561,60949,39000,26400,23400,32700,12600,11621,8508,4158,3100, 
 发行债券收到的现金(万元),--,59200,--,--,20000,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),5619,--,--,70,--,1650,6785,2058,0,0,0, 
 筹资活动现金流入小计(万元),54181,120149,39000,26470,46640,34350,19385,82403,27508,4158,3101, 
 偿还债务支付的现金(万元),69470,56316,30461,37062,24354,16967,18984,4366,8858,5200,1400, 
 分配股利、利润或偿付利息所支付的现金(万元),35176,26357,12886,11868,9732,7011,8351,712,608,466,540, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,231,264,2887,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),10067,5751,2590,4202,1344,2358,245,1529,430,0,0, 
 筹资活动现金流出小计(万元),114713,88424,45937,53132,35430,26335,27580,6608,9895,5666,1940, 
 筹资活动产生的现金流量净额(万元),-60532,31725,-6937,-26662,11210,8015,-8195,75795,17613,-1509,1161, 
 汇率变动对现金及现金等价物的影响(万元),-1246,-2286,1681,446,-10,-5,62,52,-2,13,-1, 
 现金及现金等价物净增加额(万元),-5658,85389,-2032,-2626,-2261,4882,-27667,26868,14456,-1045,-349, 
 加:期初现金及现金等价物余额(万元),129891,44502,46534,49160,51421,46539,74206,19705,5249,6294,6643, 
 期末现金及现金等价物余额(万元),124233,129891,44502,46534,49160,51421,46539,46573,19705,5249,6294, 
 净利润(万元),91158,104422,56304,18382,13795,15530,13392,18444,13287,8170,5381, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),1662,457,1943,1952,1156,535,620,821,318,296,633, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),20074,20728,20420,21604,22338,18822,16171,9147,6605,5466,5125, 
 无形资产摊销(万元),363,270,332,445,426,478,426,235,117,118,101, 
 长期待摊费用摊销(万元),428,505,966,940,823,401,346,194,132,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-28,3,1520,-4,-4,-0,3,--,51,35,52, 
 固定资产报废损失(万元),268,184,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),-946,1159,726,-1646,62,-48,27,21,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),3400,4730,914,2177,2350,496,205,472,515,407,637, 
 投资损失(万元),-5776,-10698,-2212,-1734,-929,1,-31,-1,16,20,19, 
 递延所得税资产减少(万元),121,151,-263,379,848,-800,-152,-399,-254,-154,-31, 
 递延所得税负债增加(万元),38,-123,-71,247,--,--,--,--,0,0,0, 
 存货的减少(万元),-1274,-9611,2293,-16802,-6232,-441,-4688,-5969,-6009,2546,-6408, 
