 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),69511,72483,62999,62979,38460,41708,46125,38452,35962,34948, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),153,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4769,550,2150,2372,505,862,479,511,78,79, 
 经营活动现金流入小计(万元),74432,73033,65149,65352,38966,42570,46605,38963,36041,35027, 
 购买商品、接受劳务支付的现金(万元),34409,35199,27459,24048,22097,26197,27720,20324,20418,22577, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16678,16479,16346,10966,5846,5310,4349,3479,2988,1981, 
 支付的各项税费(万元),5130,5459,6800,6028,3189,3568,3795,3333,3492,2148, 
 支付的其他与经营活动有关的现金(万元),16762,11050,10730,8850,4094,4948,3740,4447,6007,5175, 
 经营活动现金流出小计(万元),72978,68187,61334,49892,35227,40023,39603,31584,32905,31882, 
 经营活动产生的现金流量净额(万元),1454,4846,3815,15460,3739,2546,7002,7380,3136,3145, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1083,811,912,1198,485,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,--,24,61,--,--,--,--,213,163, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),52720,107860,152386,139980,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),53823,108671,153322,141239,485,0,0,0,213,163, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5516,4798,3515,5055,1952,765,993,1672,1380,282, 
 投资所支付的现金(万元),0,4000,13800,--,2571,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,24129,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),62663,112504,151422,122480,18500,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),68179,121303,168737,151664,23023,765,993,1672,1380,282, 
 投资活动产生的现金流量净额(万元),-14356,-12632,-15415,-10425,-22538,-765,-993,-1672,-1167,-119, 
 吸收投资收到的现金(万元),0,300,267,42560,30411,--,--,679,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),6730,7000,4000,12000,6829,6904,6904,11628,8651,4153, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1,--,--,--,--,--,305,--,--,--, 
 筹资活动现金流入小计(万元),6731,7300,4267,54560,37240,6904,7209,12307,8651,4153, 
 偿还债务支付的现金(万元),7000,4000,12000,9579,6904,6904,7628,12651,4153,5183, 
 分配股利、利润或偿付利息所支付的现金(万元),701,958,1700,1056,1294,195,428,2845,3171,1106, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1538,690,57,255,546,38,368,305,--,120, 
 筹资活动现金流出小计(万元),9240,5648,13757,10890,8744,7137,8424,15802,7324,6409, 
 筹资活动产生的现金流量净额(万元),-2509,1652,-9490,43670,28496,-233,-1214,-3494,1327,-2256, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-15411,-6134,-21090,48705,9697,1548,4794,2214,3296,770, 
 加:期初现金及现金等价物余额(万元),44616,50751,71841,23136,13439,11891,7097,4883,1587,817, 
 期末现金及现金等价物余额(万元),29205,44616,50751,71841,23136,13439,11891,7097,4883,1587, 
 净利润(万元),-15471,1882,2811,7125,4143,5775,6009,5332,4404,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),11881,238,240,-810,630,498,113,135,262,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2340,2090,2189,1866,1330,1549,1933,1806,1677,--, 
 无形资产摊销(万元),490,479,463,297,86,108,133,133,138,--, 
 长期待摊费用摊销(万元),1819,1012,786,452,160,248,213,151,43,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),53,10,16,-12,--,--,--,--,-61,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),320,458,275,256,249,233,428,595,397,--, 
 投资损失(万元),-1066,-805,-874,-1125,-561,--,--,--,--,--, 
 递延所得税资产减少(万元),-33,97,-69,-14,-55,-37,-12,-60,-26,--, 
 递延所得税负债增加(万元),-114,-98,-129,-67,--,--,--,--,--,--, 
 存货的减少(万元),433,-119,478,1373,-886,-469,-316,-590,-530,--, 
 经营性应收项目的减少(万元),-6417,-665,-3166,1750,368,-5372,-542,-1211,-2631,--, 
 经营性应付项目的增加(万元),7218,962,667,3396,-1724,13,-957,1087,-537,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-694,128,973,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),1454,4846,3815,15460,3739,2546,7002,7380,3136,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),29205,44616,50751,71841,23136,13439,11891,7097,4883,1587, 
 现金的期初余额(万元),44616,50751,71841,23136,13439,11891,7097,4883,1587,817, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-15411,-6134,-21090,48705,9697,1548,4794,2214,3296,770, 

