 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),47825,33066,24963,20381,23873,22639,20533,15552, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1,--,--,--,--,0,--,--, 
 收到的其他与经营活动有关的现金(万元),1390,1652,1957,1825,716,945,687,246, 
 经营活动现金流入小计(万元),49215,34719,26921,22206,24589,23584,21220,15798, 
 购买商品、接受劳务支付的现金(万元),11519,4452,2417,2441,2700,3152,2660,1139, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16213,11378,8570,8498,9411,8232,7058,5501, 
 支付的各项税费(万元),9501,7555,5622,5553,5778,5735,4968,3627, 
 支付的其他与经营活动有关的现金(万元),6727,4113,3315,3185,2846,2940,3287,4488, 
 经营活动现金流出小计(万元),43960,27499,19924,19678,20735,20059,17974,14755, 
 经营活动产生的现金流量净额(万元),5255,7220,6996,2529,3854,3525,3246,1043, 
 收回投资所收到的现金(万元),2650,3300,4500,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),34,45,95,48,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),153,1,12,0,1,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,227,--,--,400,100,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2837,3573,4608,48,401,100,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1639,868,557,478,934,1742,3422,1764, 
 投资所支付的现金(万元),1510,2950,1700,4500,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),25392,--,12540,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,3000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28542,3818,17797,4978,934,1742,3422,1764, 
 投资活动产生的现金流量净额(万元),-25705,-245,-13189,-4930,-533,-1641,-3421,-1764, 
 吸收投资收到的现金(万元),--,--,400,41633,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,400,--,--,--,--,--, 
 取得借款收到的现金(万元),16044,1000,--,--,3000,--,3100,3100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,48,15000,--,--,--,--,--, 
 筹资活动现金流入小计(万元),16044,1048,15400,41633,3000,0,3100,3100, 
 偿还债务支付的现金(万元),1540,200,--,3000,--,3100,3100,--, 
 分配股利、利润或偿付利息所支付的现金(万元),3194,2707,1185,1794,1336,785,517,922, 
 其中：子公司支付给少数股东的股利、利润(万元),53,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),599,15720,22,620,--,--,--,--, 
 筹资活动现金流出小计(万元),5333,18627,1207,5414,1336,3885,3617,922, 
 筹资活动产生的现金流量净额(万元),10711,-17579,14193,36219,1664,-3885,-517,2178, 
 汇率变动对现金及现金等价物的影响(万元),-9,8,9,6,0,-7,-1,-8, 
 现金及现金等价物净增加额(万元),-9747,-10596,8009,33824,4984,-2008,-694,1449, 
 加:期初现金及现金等价物余额(万元),38717,49312,41303,7479,2495,4503,5197,3748, 
 期末现金及现金等价物余额(万元),28969,38717,49312,41303,7479,2495,4503,5197, 
 净利润(万元),17092,12040,9766,8209,8891,8027,7285,4897, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),221,617,357,227,275,232,182,155, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1308,675,537,581,466,397,368,339, 
 无形资产摊销(万元),569,483,253,243,226,211,210,124, 
 长期待摊费用摊销(万元),--,--,0,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),54,3,-7,0,-0,0,1,0, 
 固定资产报废损失(万元),-7,--,0,--,--,--,--,--, 
 公允价值变动损失(万元),-48,48,0,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
