 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),348459,318005,263051,219539,238237,217281,210199,244682,171669,99279,113545,90254,75129,74726,48838, 
 客户存款和同业存放款项净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),29200,24085,19908,19478,12735,10980,9700,10088,9312,3445,1624,2384,2057,937,78, 
 收到的其他与经营活动有关的现金(万元),30569,20907,20837,18948,12890,14485,3251,4037,8605,1748,2277,10509,5503,11439,3234, 
 经营活动现金流入小计(万元),408229,362997,303796,257965,263861,242746,223150,258807,189586,104472,117446,103147,82688,87101,52150, 
 购买商品、接受劳务支付的现金(万元),281077,239929,201476,176256,177308,196454,177924,214159,145107,79743,86997,79325,59880,61216,36383, 
 客户贷款及垫款净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),0,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
