 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),34741813,31800812,24222501,21067708,4436438,4570845,4438620,4377373,3737259,2888383,378885,496509,458927, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,65,0,0,--, 
 收取利息、手续费及佣金的现金(万元),41312,40294,27356,21315,23011,25822,30110,26518,31949,73236,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 收到的税费返还(万元),75149,74383,125968,98350,41177,37199,40750,53858,34382,33398,28901,31538,36079, 
 收到的其他与经营活动有关的现金(万元),279949,75421,270534,77181,77278,67251,60463,58221,69955,156608,26420,58121,31123, 
 经营活动现金流入小计(万元),35138223,31990910,24646358,21264554,4577904,4701117,4569943,4515969,3873545,3151690,434206,586168,526129, 
 购买商品、接受劳务支付的现金(万元),33635047,31671349,23641605,19921863,4210204,4549657,4282687,4215419,3719506,2627913,465323,453944,445890, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,1215,--,39797,--,0,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,35218,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 支付给职工以及为职工支付的现金(万元),328405,279371,241903,218188,112936,107961,104694,88916,62345,51395,11677,8501,8053, 
 支付的各项税费(万元),277671,298893,268879,297753,168802,130773,109262,92355,67446,58083,18478,23267,17025, 
 支付的其他与经营活动有关的现金(万元),244029,577198,548367,450860,213472,100286,126208,162115,81169,151972,26601,43850,28486, 
 经营活动现金流出小计(万元),34485152,32826811,24700754,20888665,4705414,4889892,4622851,4598602,3930466,2924581,522080,529561,499455, 
 经营活动产生的现金流量净额(万元),653071,-835900,-54396,375889,-127511,-188775,-52908,-82632,-56921,227109,-87874,56606,26674, 
 收回投资所收到的现金(万元),1203804,1811450,313825,682970,66723,90627,44548,4559,50771,21331,24245,26261,33539, 
 取得投资收益所收到的现金(万元),31462,92928,33860,37149,2023,2237,4594,7981,8257,1605,2405,6853,2010, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),53941,110809,36750,29071,31316,14254,27639,14312,13662,5539,106,1272,520, 
 处置子公司及其他营业单位收到的现金净额(万元),5060,10391,17974,5623,1778,--,463,--,8766,5204,0,0,--, 
 收到的其他与投资活动有关的现金(万元),373549,58638,73635,301207,1283,--,954,15360,5305,3825,2519,1299,935, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 投资活动现金流入小计(万元),1667816,2084216,476043,1056020,103122,107118,78198,42211,86760,37505,29275,35684,37005, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),281685,301144,156190,66127,40210,61494,69310,46750,36389,22522,4078,3463,4817, 
 投资所支付的现金(万元),592020,1161606,766880,866013,71369,103091,48586,10335,40090,29943,6030,21043,40686, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5779,79431,--,--,--,2493,5019,--,274,0,277,0,--, 
 支付的其他与投资活动有关的现金(万元),390649,17468,25404,165414,27355,10061,--,--,45197,625,16404,3450,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--, 
 投资活动现金流出小计(万元),1270132,1559649,948475,1097554,138935,177140,122915,57086,121950,53090,26789,27957,45502, 
 投资活动产生的现金流量净额(万元),397684,524567,-472432,-41533,-35812,-70021,-44717,-14875,-35190,-15585,2486,7728,-8497, 
 吸收投资收到的现金(万元),224689,51676,30626,270429,152820,6623,108670,1653,1809,1025,5475,1478,161, 
 其中：子公司吸收少数股东投资收到的现金(万元),24889,51676,30626,9855,5520,6623,108670,1653,1809,1025,5475,1478,161, 
 取得借款收到的现金(万元),5932854,6843192,4472229,3291315,1822442,2000258,1803635,775897,1447142,966160,353939,156893,271523, 
 发行债券收到的现金(万元),930000,1550000,1551050,1400000,40000,228200,60000,30000,30000,0,0,0,--, 
 收到其他与筹资活动有关的现金(万元),2126,345737,222162,44219,1506,68,914,--,--,3962,3000,0,--, 
 筹资活动现金流入小计(万元),7089670,8790605,6276066,5005963,2016767,2235149,1973218,807550,1478951,971147,362414,158371,271685, 
