 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),145853,118133,82273,50681,42608,36358,23368,7224, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1081,1598,2333,1564,955,1365,66,1, 
 收到的其他与经营活动有关的现金(万元),10728,3082,1989,1632,1478,1810,361,303, 
 经营活动现金流入小计(万元),157662,122812,86595,53877,45041,39533,23796,7528, 
 购买商品、接受劳务支付的现金(万元),43909,37375,14762,5803,6726,3541,3472,1480, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),63377,52872,48899,36684,25093,17658,12392,6134, 
 支付的各项税费(万元),5759,5506,6110,2572,2841,3893,1838,126, 
 支付的其他与经营活动有关的现金(万元),19285,8924,9428,5655,3340,2314,1785,1078, 
 经营活动现金流出小计(万元),132329,104676,79199,50714,38000,27406,19486,8818, 
 经营活动产生的现金流量净额(万元),25333,18136,7396,3163,7040,12127,4309,-1290, 
 收回投资所收到的现金(万元),6164,1394,27790,--,--,--,1000,2450, 
 取得投资收益所收到的现金(万元),580,0,77,--,--,--,4,5, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,410,1,--,--,9,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),2036,50,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),846,945,180,1500,--,--,--,7, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9625,2799,28049,1500,0,9,1004,2462, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3808,2228,2790,3451,2585,1129,2530,891, 
