 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),88203,93709,88056,60964,53828,46426,53075,59839,54796,39386,44613,33013, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,20,8,15,71,48,24,20,14,33,9,0, 
 收到的其他与经营活动有关的现金(万元),85730,72390,332,1083,483,806,1424,569,383,335,231,1056, 
 经营活动现金流入小计(万元),173933,166118,88396,62061,54382,47280,54523,60428,55193,39754,44853,34069, 
 购买商品、接受劳务支付的现金(万元),69125,63912,79781,49393,43449,37581,33907,50256,50698,30008,33109,26520, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),8426,5913,5289,4973,4859,4585,4258,4319,3056,2531,3639,2250, 
 支付的各项税费(万元),3122,4403,2921,3205,2932,2508,3278,3212,2677,2517,3229,2104, 
 支付的其他与经营活动有关的现金(万元),115679,79219,29782,2962,3719,4064,3310,3520,3206,2440,6555,2297, 
 经营活动现金流出小计(万元),196352,153447,117773,60533,54959,48737,44754,61308,59638,37497,46533,33171, 
 经营活动产生的现金流量净额(万元),-22419,12672,-29377,1528,-577,-1457,9769,-879,-4444,2257,-1680,898, 
 收回投资所收到的现金(万元),16201,12551,--,--,750,--,13300,--,--,0,0,26, 
 取得投资收益所收到的现金(万元),566,--,3,23,689,239,79,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,4,13,19,13,14,18,16,9,9,7,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,73,--,--,449,7,22,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),48000,4032,1262,7275,28645,46510,--,--,11,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),64791,16659,1278,7317,30547,46769,13419,16,20,9,7,26, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1981,251,272,571,7756,1328,217,3491,2332,117,227,178, 
 投资所支付的现金(万元),--,--,--,--,28342,750,13300,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),1000,--,--,--,1649,--,--,1094,--,0,0,1440, 
 支付的其他与投资活动有关的现金(万元),20000,28000,1220,6725,22320,53000,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),22981,28251,1492,7296,60067,55078,13517,4584,2332,117,227,1617, 
 投资活动产生的现金流量净额(万元),41810,-11592,-214,21,-29520,-8308,-98,-4569,-2312,-108,-220,-1592, 
 吸收投资收到的现金(万元),4900,58900,150,450,--,--,--,--,39860,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),4900,--,150,450,--,--,--,--,20,0,0,0, 
 取得借款收到的现金(万元),74437,66356,55131,12357,4901,--,--,823,6000,4234,11000,2500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),41637,5713,1908,--,17000,--,253,--,--,0,0,0, 
 筹资活动现金流入小计(万元),120975,130968,57189,12807,21901,0,253,823,45860,4234,11000,2500, 
 偿还债务支付的现金(万元),78635,71405,14499,7400,--,--,823,--,9734,6000,8000,0, 
 分配股利、利润或偿付利息所支付的现金(万元),4716,2907,2228,597,853,2488,2023,2997,92,1229,347,7, 
 其中：子公司支付给少数股东的股利、利润(万元),146,214,27,--,539,490,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),73690,6017,8311,8500,2000,--,--,--,541,0,0,0, 
 筹资活动现金流出小计(万元),157041,80329,25037,16497,2853,2488,2846,2997,10367,7229,8347,7, 
 筹资活动产生的现金流量净额(万元),-36067,50640,32152,-3691,19048,-2488,-2593,-2174,35493,-2995,2653,2493, 
 汇率变动对现金及现金等价物的影响(万元),119,-160,67,4,4,-12,-1,1,-28,0,0,0, 
 现金及现金等价物净增加额(万元),-16556,51560,2628,-2138,-11046,-12266,7078,-7621,28708,-846,753,1799, 
 加:期初现金及现金等价物余额(万元),61048,9239,6610,8748,19794,32060,24982,32603,3895,4741,3987,2189, 
 期末现金及现金等价物余额(万元),44491,60798,9239,6610,8748,19794,32060,24982,32603,3895,4741,3987, 
 净利润(万元),2186,6721,1008,495,1350,1637,1836,2625,2647,3114,2510,3323, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),1991,1112,1980,241,327,421,219,281,42,-77,-29,-42, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1701,520,635,930,984,1045,1161,752,193,197,229,134, 
 无形资产摊销(万元),183,80,73,59,34,10,9,7,6,6,5,3, 
 长期待摊费用摊销(万元),191,122,146,293,219,193,200,213,52,44,35,44, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-10,-4,-4,-19,-5,0,-8,-31,-6,-7,-4,0, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),2265,2771,1347,418,363,12,25,-1,120,233,347,7, 
