 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),235438,283855,257745,248098,247418,217965,183864,156565,134720,108910,93737,55646,29814, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),7,5,0,274,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),30021,5997,3094,1744,2150,1903,1876,3097,9170,1817,38430,1163,711, 
 经营活动现金流入小计(万元),265466,289856,260839,250117,249568,219868,185740,159662,143890,110727,132167,56809,30525, 
 购买商品、接受劳务支付的现金(万元),120012,130374,103961,95985,89891,60942,43748,43880,36972,36691,22518,28315,20194, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),65295,73066,70472,64329,59183,53588,41484,32865,30436,22997,17434,8547,789, 
 支付的各项税费(万元),3346,1795,2221,3610,5024,8029,6556,5442,4204,2191,3319,1415,1094, 
 支付的其他与经营活动有关的现金(万元),21477,18111,18814,15274,15519,14441,16383,15763,6284,5503,43739,3944,990, 
 经营活动现金流出小计(万元),210131,223347,195468,179198,169618,137001,108172,97949,77897,67383,87010,42222,23066, 
 经营活动产生的现金流量净额(万元),55335,66510,65371,70919,79951,82867,77568,61712,65993,43344,45156,14588,7459, 
 收回投资所收到的现金(万元),71233,69085,38920,15422,13055,4060,8650,28050,--,220,425,1499,--, 
