 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),197735,121360,235997,310607,326194,438246,414741,219133,131844,105894,117120,101275,88490, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),4702,--,--,5,--,--,--,--,--,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),18036,11084,8181,6850,2453,6222,4144,4047,2764,1284,1153,9166,13970, 
 经营活动现金流入小计(万元),220472,132444,244177,317462,328647,444469,418885,223180,134608,107178,118272,110441,102460, 
 购买商品、接受劳务支付的现金(万元),100386,83263,176576,285097,262333,394166,316118,157085,97324,50887,58490,60133,55094, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),12389,15049,25087,12585,17285,14531,20811,12673,11366,10362,12113,12869,14240, 
 支付的各项税费(万元),17643,15492,14401,3807,7406,6510,6568,4992,3274,3089,8339,4940,3610, 
 支付的其他与经营活动有关的现金(万元),37720,21894,15196,12147,7681,10911,16174,10033,13095,12495,11601,6592,6550, 
 经营活动现金流出小计(万元),168137,135698,231259,313636,294706,426118,359672,184783,125058,76832,90543,84534,79494, 
 经营活动产生的现金流量净额(万元),52335,-3255,12918,3826,33941,18351,59212,38397,9550,30346,27729,25907,22967, 
 收回投资所收到的现金(万元),200,--,--,17000,52545,10000,27600,580,18,10000,--,0,0, 
 取得投资收益所收到的现金(万元),7000,1081,116,316,5780,562,291,296,--,225,24,423,20, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),54,38,101,10,164,169,191,68,24,1,2,2,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,13000,12527,772,8300,7569,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),15272,--,--,--,959,225,7997,72365,15228,--,427,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),22526,14118,12745,18098,67748,18524,36079,73309,15269,10226,453,424,24, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15871,30413,29679,5416,14447,24721,44437,109061,132823,200102,179937,91950,13160, 
 投资所支付的现金(万元),--,200,--,--,4361,640,300,3065,--,--,33402,0,680, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),48,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,13787,--,--,27,59380,68721,11426,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),15919,30613,43465,5416,18809,25387,104117,180847,144249,200102,213339,91950,13840, 
 投资活动产生的现金流量净额(万元),6607,-16494,-30721,12682,48940,-6862,-68038,-107539,-128980,-189876,-212886,-91526,-13816, 
 吸收投资收到的现金(万元),--,--,194380,--,6300,2199,258,30,123613,--,--,73440,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,6300,2199,258,30,--,--,--,0,0, 
 取得借款收到的现金(万元),87131,79000,72285,8000,27000,30700,63600,48500,45800,443744,188700,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),32973,51800,23655,22500,--,72981,2300,171,7202,4500,172,14,0, 
 筹资活动现金流入小计(万元),120105,130800,290320,30500,33300,105880,66158,48701,176615,448244,188872,73454,0, 
