 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),50614,44804,27597,26753,28164,15351,13789,15608,12653,12472,8152,8271, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),5514,1199,1675,1090,1186,1355,1296,1397,1255,1217,479,0, 
 收到的其他与经营活动有关的现金(万元),915,568,651,690,976,276,595,785,168,320,440,73, 
 经营活动现金流入小计(万元),57043,46571,29922,28533,30326,16982,15680,17790,14076,14009,9071,8344, 
 购买商品、接受劳务支付的现金(万元),18152,17176,10753,8792,11914,5965,4284,3931,2911,3049,2244,1248, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6039,5387,4182,3769,3111,2305,1838,1540,1246,1174,737,390, 
 支付的各项税费(万元),4564,3080,2356,2269,2892,2375,2625,2742,2007,1730,1251,1173, 
 支付的其他与经营活动有关的现金(万元),6249,5733,4315,5143,4776,3256,3279,4805,3177,2970,2803,2056, 
 经营活动现金流出小计(万元),35003,31376,21607,19972,22692,13901,12026,13018,9341,8923,7035,4866, 
 经营活动产生的现金流量净额(万元),22039,15195,8315,8561,7634,3082,3654,4772,4735,5086,2036,3478, 
 收回投资所收到的现金(万元),--,--,--,--,5500,2000,--,200,200,1700,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,24,33,9,--,2,7,5,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,201,33,36,44,0,26,0,8,28,3,107, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,12018,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),41324,15179,19844,11572,5087,9200,770,1081,1164,37,18,8, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),41349,15380,19877,11632,10663,11209,797,13301,1380,1769,21,115, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),18159,5459,11529,15926,14543,18265,13939,18790,4629,12343,6804,3747, 
 投资所支付的现金(万元),--,--,--,--,5500,2000,--,200,275,2224,500,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),58995,14292,14598,8027,7600,616,6779,12000,--,0,13,57, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),77154,19751,26128,23953,27643,20881,20718,30990,4904,14567,7317,3804, 
 投资活动产生的现金流量净额(万元),-35805,-4372,-6250,-12320,-16979,-9673,-19921,-17689,-3524,-12797,-7296,-3689, 
 吸收投资收到的现金(万元),240,--,600,--,1400,--,--,48840,--,4800,1450,2630, 
 其中：子公司吸收少数股东投资收到的现金(万元),240,--,--,--,--,--,--,--,--,4800,1450,403, 
 取得借款收到的现金(万元),29400,13000,5000,17000,12820,13000,4800,6000,9000,7400,6000,3250, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),4,--,--,7723,--,--,--,--,--,2854,500,0, 
 筹资活动现金流入小计(万元),29644,13000,5600,24723,14220,13000,4800,54840,9000,15055,7950,5880, 
 偿还债务支付的现金(万元),14500,6500,13900,15220,9000,3000,1000,12500,8900,4500,3100,1900, 
