 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),73207,87804,60453,49137,100768,107629,94427,96090,123234,86521,123499,144952,126977, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),116743,144889,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),339058,71151,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),--,--,--,--,--,106,119,421,1112,810,1293,597,1238, 
 收到的其他与经营活动有关的现金(万元),42993,25300,3581,5005,22059,5951,2643,4438,3490,7947,3652,1407,4139, 
 经营活动现金流入小计(万元),669181,354783,64034,54142,122827,113686,97188,100950,127836,95278,128444,146956,132354, 
 购买商品、接受劳务支付的现金(万元),7918,19790,78660,33648,92626,34142,83998,63960,111027,60826,97849,119476,95657, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),17699,16500,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),70082,75196,9118,6463,10920,8630,8871,6817,9259,9000,10109,13179,9913, 
 支付的各项税费(万元),43067,40982,15873,6156,11745,21974,8823,9521,6269,3094,5088,4937,4535, 
 支付的其他与经营活动有关的现金(万元),75677,38204,4380,9515,9240,4405,3886,3854,8219,6649,6817,9106,11573, 
 经营活动现金流出小计(万元),812391,486357,108030,55781,124531,69151,105579,84152,134775,79569,119863,146699,121678, 
 经营活动产生的现金流量净额(万元),-143210,-131574,-43996,-1639,-1704,44535,-8391,16798,-6938,15709,8581,257,10675, 
 收回投资所收到的现金(万元),16349,29,--,6876,9560,--,--,2399,8953,6201,1066,14445,12207, 
 取得投资收益所收到的现金(万元),1799,2492,2134,1965,822,1535,1373,1126,4059,3219,4476,15023,6741, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4630,562,97,219,1098,241,324,742,581,357,8628,1185,9522, 
 处置子公司及其他营业单位收到的现金净额(万元),--,5999,--,--,--,--,--,2442,5043,984,--,0,623, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,1346,2026,7600,7510,--,5301,2964,2036, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),22778,9082,2231,9061,11480,3122,3723,14309,26146,10761,19470,33617,31129, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5624,6988,4583,1159,899,968,5423,2587,5769,18371,11727,22460,14355, 
 投资所支付的现金(万元),26959,4715,2118,--,6000,6050,--,200,3312,411,6688,5994,10512, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,24536,7589,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,11981,--,--,--,451,2000,8718,13233,341,2238,9238,3245, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),32583,23683,6701,25695,14488,7469,7423,11505,22314,19122,20652,37691,28112, 
 投资活动产生的现金流量净额(万元),-9804,-14602,-4470,-16634,-3008,-4347,-3700,2804,3832,-8361,-1182,-4074,3017, 
 吸收投资收到的现金(万元),--,126028,3406,--,1920,--,--,--,--,--,0,1045,2982, 
