 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),1020926,977196,824219,648893,603710,619961,617052,613811,507963,431475, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),81457,60117,49048,47278,43808,38057,36122,38966,29394,20943, 
 收到的其他与经营活动有关的现金(万元),17134,22756,11267,15451,10404,8791,4040,11777,9561,2837, 
 经营活动现金流入小计(万元),1119517,1060069,884534,711622,657922,666810,657214,664555,546918,455255, 
 购买商品、接受劳务支付的现金(万元),843679,803660,626596,500306,482474,520955,515645,539238,422906,317061, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),72047,64267,52985,49950,41384,32376,31779,28828,26055,21837, 
 支付的各项税费(万元),29980,38215,44412,32157,33892,33819,34619,26057,24200,23023, 
 支付的其他与经营活动有关的现金(万元),35122,37005,33177,26851,26816,25279,26766,22514,21686,23410, 
 经营活动现金流出小计(万元),980829,943147,757171,609264,584566,612429,608808,616636,494847,385331, 
 经营活动产生的现金流量净额(万元),138689,116922,127363,102358,73356,54381,48406,47918,52071,69924, 
 收回投资所收到的现金(万元),1456471,1243480,876485,1196955,894405,102025,--,--,--,40, 
 取得投资收益所收到的现金(万元),4243,2523,2640,4497,3850,2570,837,2568,1178,-211, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),499,303,450,162,96,142,370,50,319,89, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1082,98,130,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,125,--,--,--,--,--,--,355721,329001, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1461212,1247513,879673,1201743,898350,104737,1207,2618,357219,328920, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),73837,63029,47462,34367,38736,30629,20830,41940,40433,18488, 
 投资所支付的现金(万元),1401235,1253715,914733,1174510,945708,113025,40000,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,17939,800,12997,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,194674,385317, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1475072,1334682,962995,1221874,984445,143654,60830,41940,235107,403805, 
 投资活动产生的现金流量净额(万元),-13860,-87170,-83322,-20131,-86094,-38917,-59623,-39321,122112,-74885, 
 吸收投资收到的现金(万元),--,3067,8515,7197,6364,1400,50070,3136,784,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,2940,1500,1225,1550,--,--,--,--,--, 
 取得借款收到的现金(万元),50328,8344,13807,6263,357,--,--,--,108100,264400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),67086,70230,34287,21329,5365,7681,2300,8000,80,6114, 
 筹资活动现金流入小计(万元),117414,81640,56609,34789,12086,9081,52370,11136,108964,270514, 
 偿还债务支付的现金(万元),8973,13163,20782,12329,--,--,--,--,246900,263850, 
 分配股利、利润或偿付利息所支付的现金(万元),89575,44554,17811,19249,17456,14642,4522,--,270,198, 
 其中：子公司支付给少数股东的股利、利润(万元),2249,636,748,714,816,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),104704,74361,77024,57610,8735,5406,17369,2300,8000,80, 
 筹资活动现金流出小计(万元),203252,132079,115617,89188,26191,20048,21891,2300,255170,264128, 
 筹资活动产生的现金流量净额(万元),-85838,-50439,-59009,-54400,-14105,-10968,30479,8836,-146207,6386, 
 汇率变动对现金及现金等价物的影响(万元),-11168,-4916,4520,3770,28,-166,380,-519,-458,-10, 
 现金及现金等价物净增加额(万元),27822,-25603,-10448,31597,-26815,4330,19641,16914,27518,1415, 
 加:期初现金及现金等价物余额(万元),103083,128686,139134,107537,134351,130021,110379,93465,65947,64533, 
 期末现金及现金等价物余额(万元),130905,103083,128686,139134,107537,134351,130021,110379,93465,65947, 
 净利润(万元),99927,106060,94938,82223,63749,55233,48550,44068,37033,28789, 
 少数股东损益(万元),--,--,--,--,--,3205,--,1191,-2,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2097,1577,1525,4681,541,503,1221,826,-6918,7902, 
