 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),108196,48557,34122,38263,23195,30493,39004,16389, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3940,1685,1165,4403,1308,1048,4421,5336, 
 经营活动现金流入小计(万元),112135,50242,35287,42665,24503,31542,43425,21725, 
 购买商品、接受劳务支付的现金(万元),68882,44350,24145,26306,25511,22315,31716,12491, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7088,3991,2199,1755,1916,1763,1079,474, 
 支付的各项税费(万元),7447,2594,3595,4162,2954,4274,3137,2653, 
 支付的其他与经营活动有关的现金(万元),14162,5890,2294,5289,1997,2478,3863,4284, 
 经营活动现金流出小计(万元),97579,56825,32233,37512,32378,30829,39793,19902, 
 经营活动产生的现金流量净额(万元),14556,-6583,3054,5154,-7875,712,3631,1823, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,2100, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,2235,18,24,66,0,8,2411, 
 处置子公司及其他营业单位收到的现金净额(万元),--,100,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),23000,13748,2848,--,--,--,--,5514, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),23024,16083,2866,24,66,0,8,10024, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4365,1273,772,330,637,731,681,1604, 
 投资所支付的现金(万元),27170,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,9991,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),31000,139,10000,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),62535,11403,10772,330,637,731,681,1604, 
 投资活动产生的现金流量净额(万元),-39511,4680,-7905,-306,-570,-731,-673,8421, 
 吸收投资收到的现金(万元),5463,--,36378,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),820,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),104310,32250,68600,28660,31100,46300,29472,26704, 
 发行债券收到的现金(万元),--,--,--,--,--,5000,--,--, 
 收到其他与筹资活动有关的现金(万元),2920,532,--,--,--,--,--,10654, 
 筹资活动现金流入小计(万元),112693,32782,104978,28660,31100,51300,29472,37358, 
 偿还债务支付的现金(万元),62820,36250,76700,32860,22350,48950,32976,25124, 
