 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),263107,275598,244947,221611,179404,173309,132166,120223, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),15587,11316,9956,11156,8167,9360,7487,4800, 
 收到的其他与经营活动有关的现金(万元),2414,11513,5407,4397,3478,2690,3211,1080, 
 经营活动现金流入小计(万元),281108,298427,260309,237163,191050,185358,142864,126103, 
 购买商品、接受劳务支付的现金(万元),173271,175893,144363,127116,108425,115636,88599,76766, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),42107,30213,24847,21676,18604,17767,10395,8123, 
 支付的各项税费(万元),25380,24783,18044,17782,13788,13080,14234,10102, 
 支付的其他与经营活动有关的现金(万元),41150,29847,22511,24617,13494,13270,11747,7768, 
 经营活动现金流出小计(万元),281908,260737,210371,191333,157015,160183,125641,103990, 
