 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),89690,58053,42830,32403,29796,27898, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1849,3904,248,558,290,203, 
 经营活动现金流入小计(万元),91539,61957,43078,32961,30087,28101, 
 购买商品、接受劳务支付的现金(万元),37658,30770,20944,15290,14457,13601, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7513,5228,4717,4422,3563,3056, 
 支付的各项税费(万元),8722,4928,3720,3421,3358,3004, 
 支付的其他与经营活动有关的现金(万元),30824,12989,8179,6609,5698,6806, 
 经营活动现金流出小计(万元),84716,53915,37560,29742,27076,26467, 
 经营活动产生的现金流量净额(万元),6823,8042,5518,3220,3011,1634, 
 收回投资所收到的现金(万元),15000,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),85,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),14,--,--,20,41,306, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15099,0,0,20,41,306, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),25726,9776,3141,2959,2650,4557, 
 投资所支付的现金(万元),15000,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,76,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40726,9776,3141,3035,2650,4557, 
 投资活动产生的现金流量净额(万元),-25627,-9776,-3141,-3016,-2608,-4251, 
 吸收投资收到的现金(万元),--,26825,2671,--,--,4832, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),11969,1500,2000,2000,1500,3000, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),100,100,100,--,100,--, 
 筹资活动现金流入小计(万元),12069,28425,4771,2000,1600,7832, 
 偿还债务支付的现金(万元),4400,3100,2000,1500,3000,2000, 
 分配股利、利润或偿付利息所支付的现金(万元),1553,68,1365,92,499,207, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),100,961,100,--,17,17, 
 筹资活动现金流出小计(万元),6053,4129,3465,1592,3516,2223, 
 筹资活动产生的现金流量净额(万元),6016,24297,1306,408,-1916,5608, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-12788,22563,3683,612,-1513,2991, 
 加:期初现金及现金等价物余额(万元),29643,7080,3397,2785,4298,1307, 
 期末现金及现金等价物余额(万元),16855,29643,7080,3397,2785,4298, 
 净利润(万元),7199,6857,5453,4464,3779,--, 
 少数股东损益(万元),--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--, 
 资产减值准备(万元),234,266,-21,55,213,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1856,1215,991,810,655,--, 
 无形资产摊销(万元),387,347,289,288,328,--, 
 长期待摊费用摊销(万元),20,32,44,51,31,--, 
 待摊费用的减少(万元),--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-12,--,7,50,31,--, 
 固定资产报废损失(万元),51,5,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--, 
 财务费用(万元),129,68,133,92,129,--, 
 投资损失(万元),-85,--,--,5,-85,--, 
 递延所得税资产减少(万元),201,-715,3,1,15,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--, 
 存货的减少(万元),-1382,-1849,-1351,-749,-415,--, 
 经营性应收项目的减少(万元),-4154,-3435,-1304,-2281,-1361,--, 
 经营性应付项目的增加(万元),2465,5442,1367,684,-185,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--, 
 其他(万元),-87,-190,-92,-252,-123,--, 
 经营活动产生现金流量净额(万元),6823,8042,5518,3220,3011,--, 
 债务转为资本(万元),--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--, 
 现金的期末余额(万元),16855,29643,7080,3397,2785,4298, 
 现金的期初余额(万元),29643,7080,3397,2785,4298,1307, 
 现金等价物的期末余额(万元),--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-12788,22563,3683,612,-1513,2991, 

