 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),58185,57850,62174,66194,62995,51818,52551,51766,40166,21018,19836,34623, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,40,13,37,32, 
 收到的其他与经营活动有关的现金(万元),1772,2625,5233,2865,2462,3925,2697,2454,3841,1157,670,786, 
 经营活动现金流入小计(万元),59957,60475,67408,69059,65458,55743,55248,54220,44047,22187,20543,35440, 
 购买商品、接受劳务支付的现金(万元),15530,14061,12742,13758,23547,24787,15301,15587,15085,4966,5124,14843, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),20332,21258,19228,18165,16056,17557,16950,15098,11351,7168,7489,7382, 
 支付的各项税费(万元),4345,3941,4106,8067,3940,5131,6977,8918,3874,2051,2417,3077, 
 支付的其他与经营活动有关的现金(万元),3361,3338,2869,3232,10003,5506,4346,2957,2777,1694,1473,2608, 
 经营活动现金流出小计(万元),43568,42597,38945,43221,53546,52981,43574,42560,33087,15880,16503,27910, 
 经营活动产生的现金流量净额(万元),16389,17877,28463,25838,11912,2762,11674,11660,10961,6308,4040,7530, 
 收回投资所收到的现金(万元),4,--,98,1,--,--,8250,250,450,1290,530,309, 
 取得投资收益所收到的现金(万元),903,1905,1709,3513,1021,879,2461,898,1168,986,1858,1868, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),9,24,23,3,57,84,43,76,84,69,132,68, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1,--,132,60,--,--,--,--,123,44, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),916,1929,1830,3517,1211,1023,10753,1224,1702,2345,2643,2289, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14963,9478,11297,8694,30824,19037,6541,5662,6019,7440,4730,3743, 
 投资所支付的现金(万元),15060,103,6943,370,39,--,8338,--,50,--,3600,1675, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,72,180,1318,11970,--,--,65911,--,1620,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,257,--,--,--,--,1945,--,--,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流出小计(万元),30023,9580,18312,9500,32181,31006,14879,5662,73925,7440,9950,5418, 
 投资活动产生的现金流量净额(万元),-29107,-7652,-16481,-5984,-30970,-29984,-4126,-4438,-72223,-5095,-7307,-3128, 
 吸收投资收到的现金(万元),87,--,--,--,3000,1750,--,--,100094,--,--,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,3000,1750,--,--,157,--,--,0, 
 取得借款收到的现金(万元),54800,20000,44500,68300,101800,75600,54900,15000,26100,26300,23600,20750, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,49800,--,--,--,0, 
 收到其他与筹资活动有关的现金(万元),--,0,0,--,--,--,--,--,--,--,461,0, 
 筹资活动现金流入小计(万元),54887,20000,44500,68300,104800,77350,54900,64800,126194,26300,24061,20750, 
 偿还债务支付的现金(万元),31660,30780,58180,87710,75700,42191,73800,43478,44749,21300,18000,21740, 
 分配股利、利润或偿付利息所支付的现金(万元),7293,4449,6654,7974,7819,6528,9615,6974,7861,5887,2235,1881, 
 其中：子公司支付给少数股东的股利、利润(万元),289,192,142,97,124,214,138,178,56,--,--,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,362,382,286,218, 
 筹资活动现金流出小计(万元),38953,35229,64834,95684,83519,48719,83415,50451,52972,27569,20521,23839, 
 筹资活动产生的现金流量净额(万元),15934,-15229,-20334,-27384,21281,28631,-28515,14349,73222,-1269,3539,-3089, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 现金及现金等价物净增加额(万元),3217,-5003,-8353,-7529,2222,1409,-20966,21570,11960,-57,272,1313, 
 加:期初现金及现金等价物余额(万元),6367,11369,19722,27251,25029,23620,44586,23016,11056,9604,9332,8019, 
 期末现金及现金等价物余额(万元),9584,6367,11369,19722,27251,25029,23620,44586,23016,9547,9604,9332, 
 净利润(万元),6617,3786,-4534,1593,2898,84,5871,6481,6828,3296,2270,5312, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,154, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 资产减值准备(万元),273,539,9766,-1028,2445,12,-95,39,443,37,30,53, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8197,8012,7540,7099,6554,6149,6294,5880,5755,2753,2660,2936, 
 无形资产摊销(万元),2091,2062,2208,1869,1771,1571,1225,1330,1198,384,356,317, 
 长期待摊费用摊销(万元),286,256,134,66,104,93,95,97,86,8,30,32, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,168,49,24,680,16,17,-36,-2,-7,-16,-9, 
 固定资产报废损失(万元),5,845,--,--,--,--,--,--,--,--,--,-2, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 财务费用(万元),4128,4279,4715,6155,5142,4030,3805,2754,3189,1774,2017,1706, 
 投资损失(万元),-4773,-4136,-3668,-2993,-1876,-2084,-3008,-3055,-2687,-2142,-2391,-1916, 
 递延所得税资产减少(万元),-69,-163,202,-148,159,192,212,26,-457,-5,8,-8, 
 递延所得税负债增加(万元),--,--,--,--,--,-10,-0,--,--,--,0,0, 
 存货的减少(万元),94,166,-174,-111,21324,-9535,-4503,1900,3669,-6,5,15, 
 经营性应收项目的减少(万元),-3864,-601,13167,13702,-41011,968,3305,-5660,-9084,3690,-4364,-341, 
 经营性应付项目的增加(万元),3402,2664,-942,-392,13724,1277,-1543,1905,2022,-3475,3436,-645, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,-76, 
 经营活动产生现金流量净额(万元),16389,17877,28463,25838,11912,2762,11674,11660,10961,6308,4040,7530, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0, 
 现金的期末余额(万元),9584,6367,11369,19722,27251,25029,23620,44586,23016,9547,9604,9332, 
 现金的期初余额(万元),6367,11369,19722,27251,25029,23620,44586,23016,11056,9604,9332,8019, 
