 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),14341,17261,9618,18277,16868,18591,14934,44098,37356,30885,26294,26579,14565,7274, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的税费返还(万元),327,695,142,2,206,503,259,44,--,56,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),3922,2818,2865,1083,888,1550,1958,1352,489,73,322,274,381,2, 
 经营活动现金流入小计(万元),18590,20774,12625,19362,17962,20643,17151,45495,37845,31013,26616,26854,14946,7276, 
 购买商品、接受劳务支付的现金(万元),16397,10522,10028,10944,12135,9402,11755,33783,27780,14112,16714,15607,9003,4509, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),8161,7385,6243,5770,6472,6147,5682,5051,3520,2854,2817,1764,600,289, 
 支付的各项税费(万元),1136,1422,1406,1808,1432,2224,1957,3455,2485,2250,2041,2655,827,249, 
 支付的其他与经营活动有关的现金(万元),7942,5364,7332,3764,3746,3804,3416,3710,2607,2029,2625,2430,1114,865, 
 经营活动现金流出小计(万元),33636,24693,25009,22286,23785,21577,22809,45999,36393,21245,24198,22456,11544,5912, 
 经营活动产生的现金流量净额(万元),-15046,-3918,-12384,-2924,-5823,-933,-5658,-504,1452,9768,2418,4398,3403,1364, 
 收回投资所收到的现金(万元),--,--,--,--,3009,10800,--,--,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),100,59,--,--,11,61,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2850,0,17,1783,125,1,--,1,--,0,8,0,38,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),2950,59,17,1783,3145,10862,0,1,0,0,8,0,38,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8718,13109,12228,3574,8178,9340,10154,6511,3228,3996,7225,11537,4338,1589, 
 投资所支付的现金(万元),807,--,9575,550,1000,13520,--,--,--,0,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),9524,13109,21803,4124,9178,22860,10154,6511,3228,3996,7225,11537,4338,1589, 
 投资活动产生的现金流量净额(万元),-6574,-13050,-21786,-2341,-6033,-11998,-10154,-6510,-3228,-3996,-7217,-11537,-4300,-1589, 
 吸收投资收到的现金(万元),--,--,59410,--,--,--,--,--,69431,0,0,3333,5000,255, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 取得借款收到的现金(万元),26205,11500,29500,11880,3880,3050,16750,2800,14100,9500,7055,8000,3580,220, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),5706,5344,5818,1951,1776,985,1231,1839,2318,0,420,0,0,0, 
 筹资活动现金流入小计(万元),31911,16844,94728,13831,5656,4035,17981,4639,85849,9500,7475,11333,8580,475, 
 偿还债务支付的现金(万元),14500,14000,15900,5860,--,3050,16750,22900,8000,7500,3000,3350,450,0, 
 分配股利、利润或偿付利息所支付的现金(万元),1323,1035,754,681,463,517,3173,5207,5311,865,1811,3847,43,7, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),4586,5055,5723,1580,1639,1480,214,3375,2282,1544,0,0,0,0, 
 筹资活动现金流出小计(万元),20410,20089,22377,8121,2102,5047,20137,31482,15594,9909,4811,7197,493,7, 
 筹资活动产生的现金流量净额(万元),11501,-3245,72351,5710,3554,-1012,-2156,-26843,70255,-409,2664,4136,8087,468, 
 汇率变动对现金及现金等价物的影响(万元),1,-129,43,20,11,-22,-14,1,-3,1,-9,-16,-0,0, 
 现金及现金等价物净增加额(万元),-10119,-20343,38224,466,-8291,-13965,-17981,-33856,68477,5364,-2145,-3019,7189,243, 
 加:期初现金及现金等价物余额(万元),20367,40710,2486,2020,10311,24276,42257,76114,7637,2273,4418,7437,248,5, 
 期末现金及现金等价物余额(万元),10248,20367,40710,2486,2020,10311,24276,42257,76114,7637,2273,4418,7437,248, 
 净利润(万元),-17510,701,-3818,281,323,876,707,4499,6204,6014,5909,8175,6055,418, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 资产减值准备(万元),8120,812,2985,772,-43,807,565,205,408,409,325,233,63,77, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4894,3945,3802,3468,3149,2514,2055,1889,1668,1104,403,270,178,121, 
 无形资产摊销(万元),647,464,468,326,291,265,151,118,78,72,75,36,22,0, 
 长期待摊费用摊销(万元),478,131,12,--,--,--,--,--,--,0,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2513,1,32,-1169,-32,4,2,-1,--,0,0,0,0,0, 
 固定资产报废损失(万元),157,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 财务费用(万元),1937,1172,713,592,36,39,187,174,983,632,238,96,43,7, 
 投资损失(万元),-169,-225,75,51,129,-18,--,--,--,0,0,0,0,0, 
 递延所得税资产减少(万元),-3221,-692,-1415,-590,-166,-108,-84,-21,-52,-72,-40,-31,-15,0, 
