 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),214221,188824,140551,109213,102592,99597,78269,76761,65245,55338,47417,51615, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),81,--,--,2,3,--,11,8,--,0,7,50, 
 收到的其他与经营活动有关的现金(万元),8035,4168,3803,4343,3060,3752,1933,2075,1909,2021,704,1000, 
 经营活动现金流入小计(万元),222337,192993,144355,113558,105655,103350,80212,78844,67154,57359,48128,52666, 
 购买商品、接受劳务支付的现金(万元),87914,79297,53067,44992,50427,45344,33865,38516,35944,23324,28568,31698, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),20248,17079,15002,13556,12144,10804,9182,8097,5980,5800,6531,4799, 
 支付的各项税费(万元),30716,23841,18153,13294,13015,11306,8752,7601,5727,6004,4994,4010, 
 支付的其他与经营活动有关的现金(万元),27522,20498,17850,17251,19148,15924,13175,12810,8112,7638,6581,7916, 
 经营活动现金流出小计(万元),166399,140714,104072,89093,94734,83377,64974,67025,55763,42765,46674,48423, 
 经营活动产生的现金流量净额(万元),55938,52278,40283,24464,10921,19973,15238,11820,11390,14593,1454,4243, 
 收回投资所收到的现金(万元),334700,149800,52950,55950,29500,7529,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),5659,2410,835,508,229,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,12,3,5,776,7,4,53,8,20,21,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,300,0, 
 收到的其他与投资活动有关的现金(万元),--,3000,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),340362,155222,53788,56463,30504,7536,4,53,8,20,321,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),29198,8531,4840,10226,11109,9748,9241,10663,4689,1225,5506,4734, 
 投资所支付的现金(万元),256700,206600,81150,67450,40000,11000,--,--,--,0,0,800, 
