 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),154683,138860,159948,130043,79556,80074,74823,72893,61626,48050,47460, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),604,1517,2277,2486,3092,2225,1772,1686,1021,477,1258, 
 收到的其他与经营活动有关的现金(万元),4658,8007,6148,1882,2569,1864,1579,1330,637,32,1832, 
 经营活动现金流入小计(万元),159945,148384,168372,134411,85217,84163,78174,75908,63284,48559,50550, 
 购买商品、接受劳务支付的现金(万元),97843,96488,96786,80435,66655,47498,49781,47978,37461,37527,39571, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),26094,23519,17381,12897,11763,9856,8680,7359,6040,3964,4516, 
 支付的各项税费(万元),9392,9065,7598,4371,3550,4405,3186,3400,2218,1657,1942, 
 支付的其他与经营活动有关的现金(万元),14899,16587,17365,15212,9050,7572,7646,6513,5760,3091,3358, 
 经营活动现金流出小计(万元),148227,145659,139131,112914,91018,69331,69293,65249,51479,46239,49386, 
 经营活动产生的现金流量净额(万元),11717,2725,29241,21497,-5802,14832,8881,10659,11805,2320,1164, 
 收回投资所收到的现金(万元),--,2605,4000,5100,13000,3000,--,--,100,--,--, 
 取得投资收益所收到的现金(万元),--,38,28,27,115,30,--,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),138,3,2,5,--,12,--,--,9,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,7,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,2034,147,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),138,4687,4177,5132,13115,3042,0,0,109,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17018,19657,12857,14208,34852,16055,3450,3943,5480,2300,2750, 
